generation	robot_id
74	3524
74	3747
74	3660
74	3719
74	3791
74	3218
74	3777
74	3748
74	3735
74	3461
74	3703
74	3484
74	3587
74	2794
74	3639
74	2896
74	3789
74	3800
74	2626
74	3654
74	3452
60	2961
60	2997
60	3058
60	2980
60	2894
60	3094
60	2966
60	3011
60	2833
60	2210
60	2737
60	3069
60	3080
60	3028
60	2895
60	2866
60	2757
60	3007
60	2969
60	2965
60	2970
60	2859
60	2846
60	2772
60	3086
60	2763
60	3064
60	2975
60	3078
60	2723
60	3018
60	2912
60	2707
60	3040
60	3026
60	2958
60	3092
60	3089
60	2700
60	2843
60	3025
60	2815
60	2622
60	3096
60	3100
60	2742
60	3088
60	3010
60	3091
60	3063
60	3071
60	2632
60	2761
60	3079
60	3052
60	2942
60	2955
60	2716
60	2754
60	2756
60	2915
60	3068
60	3095
60	3022
60	2753
60	2932
60	2923
60	2659
60	2985
60	2804
60	3013
60	2510
60	2998
60	2642
60	3017
60	2919
60	2891
60	2872
60	2992
60	2671
60	3098
60	3051
60	3090
60	3066
60	3054
60	3062
60	2790
60	2784
60	2889
60	2807
60	2794
60	2844
60	2953
60	3084
60	2896
60	2987
60	2902
60	2360
60	2626
60	2893
76	3877
76	3876
76	3870
76	3634
76	3814
76	3885
76	3769
76	3590
76	3613
76	3756
76	3437
76	3223
76	2757
76	3334
76	3888
76	3889
76	3707
76	3850
76	3852
76	3116
76	3743
76	3773
76	3702
76	3856
76	3867
76	3696
76	3787
76	3653
76	3436
76	3868
76	3040
76	3409
76	3818
76	3838
76	3898
76	3701
76	3890
76	3763
76	3698
76	3768
76	3683
76	3792
76	3896
76	3807
76	3866
76	3883
76	3392
76	3873
76	3848
76	3333
76	3262
76	3673
76	3796
76	3738
76	3684
76	2942
76	3138
76	2754
76	3677
76	3825
76	3674
76	3555
76	2923
76	3859
76	3414
76	3399
76	3784
76	3396
76	3737
76	3725
76	2872
76	3778
76	2992
76	3519
76	3809
76	3693
76	3891
76	3524
76	3887
76	3660
76	3719
76	3791
76	3218
76	3748
76	3855
76	3735
76	3821
76	3860
76	3703
76	3484
76	3587
76	2794
76	3830
76	3863
76	3639
76	3789
76	2626
76	3900
76	3452
76	3857
30	1528
30	1564
30	1329
30	1600
30	1043
30	1466
30	1548
30	1456
30	1549
30	1311
30	1376
30	1551
30	1575
30	1477
30	1369
30	1365
30	1525
30	1553
30	1205
30	1422
30	1576
30	1570
30	1556
30	1540
30	1593
30	1169
30	1544
30	1464
30	1270
30	1578
30	1542
30	1410
30	1459
30	1470
30	1506
30	1366
30	1078
30	1536
30	1280
30	1514
30	1447
30	1268
30	1279
30	1493
30	1539
30	1568
30	1455
30	1552
30	1432
30	1503
30	1583
30	1354
30	1497
30	1580
30	1431
30	1435
30	1462
30	1424
30	1437
30	1448
30	1585
30	1511
30	1569
30	759
30	1590
30	1591
30	1065
30	1547
30	1266
30	1388
30	1524
30	1495
30	1441
30	1342
30	1312
30	1452
30	1306
30	1264
30	1586
30	1359
30	1530
30	1400
30	862
30	1594
30	1519
30	1427
30	1344
30	1421
30	1315
30	1561
30	1378
30	1438
30	1129
30	1565
30	1310
30	1598
30	1573
30	1308
30	1584
30	927
71	3569
71	3582
71	3384
71	3624
71	3607
71	3527
71	3437
71	3634
71	3223
71	2757
71	3637
71	3174
71	3334
71	3502
71	3644
71	3601
71	3649
71	3116
71	3493
71	3337
71	3596
71	3621
71	3463
71	3613
71	3645
71	3449
71	3111
71	3436
71	3639
71	3040
71	3635
71	3409
71	3595
71	3312
71	3590
71	3581
71	3633
71	3641
71	3507
71	3606
71	3233
71	3487
71	3431
71	3071
71	3392
71	3293
71	3333
71	3262
71	3450
71	3597
71	3640
71	2942
71	3578
71	3495
71	3138
71	2754
71	3515
71	3584
71	3445
71	3196
71	2923
71	3414
71	3399
71	2804
71	3587
71	3396
71	3419
71	3616
71	3259
71	3638
71	3631
71	2919
71	2872
71	2992
71	3557
71	3519
71	3630
71	3524
71	3464
71	3218
71	3643
71	3432
71	3555
71	3617
71	2784
71	3461
71	3484
71	2889
71	3112
71	2794
71	2844
71	3628
71	2896
71	3394
71	3636
71	3254
71	2626
71	3585
71	3452
71	3172
54	2351
54	2515
54	2482
54	2689
54	2800
54	2785
54	2720
54	2712
54	2702
54	2771
54	2116
54	2759
54	2656
54	2701
54	2210
54	2644
54	2737
54	2530
54	2631
54	2490
54	2745
54	2790
54	2744
54	2704
54	2502
54	2573
54	2724
54	2663
54	2723
54	2225
54	2713
54	2707
54	2579
54	2231
54	2693
54	2766
54	2765
54	2700
54	2725
54	1078
54	2708
54	2791
54	2798
54	2622
54	2728
54	2730
54	2742
54	2617
54	2782
54	2734
54	2772
54	2453
54	2732
54	2794
54	2556
54	2783
54	2603
54	2632
54	2170
54	2754
54	2698
54	2797
54	2780
54	2716
54	2756
54	2624
54	2685
54	2770
54	2260
54	1650
54	1832
54	2659
54	2510
54	2721
54	2642
54	2763
54	2599
54	2671
54	2570
54	2784
54	2528
54	2788
54	2089
54	2200
54	2602
54	2753
54	2773
54	2388
54	2789
54	2761
54	2792
54	2030
54	2715
54	2757
54	2525
54	2760
54	2360
54	2626
54	2273
54	2380
34	1685
34	1783
34	1682
34	1646
34	1784
34	1724
34	1549
34	1656
34	1793
34	1640
34	1456
34	1767
34	1626
34	1775
34	1311
34	1696
34	1369
34	1641
34	1739
34	1736
34	1365
34	1600
34	1585
34	1524
34	1648
34	1680
34	1702
34	1464
34	1653
34	1270
34	1410
34	1459
34	1678
34	1770
34	1632
34	1470
34	1506
34	1755
34	1693
34	1366
34	1078
34	1712
34	1598
34	1615
34	1280
34	1514
34	1799
34	1447
34	1268
34	1279
34	1675
34	1594
34	1764
34	1551
34	1432
34	1769
34	1570
34	1564
34	1797
34	1766
34	1796
34	1650
34	1744
34	1435
34	1462
34	1437
34	1448
34	1792
34	1782
34	1576
34	1703
34	1639
34	1795
34	1266
34	1623
34	1709
34	1441
34	1312
34	1735
34	1607
34	1536
34	1742
34	1771
34	1306
34	1547
34	1701
34	1400
34	1344
34	1697
34	1705
34	1378
34	1800
34	1747
34	1715
34	1603
34	1643
34	1751
34	1743
34	1624
34	927
0	67
0	78
0	27
0	40
0	44
0	66
0	95
0	21
0	37
0	58
0	52
0	15
0	92
0	84
0	53
0	12
0	41
0	91
0	77
0	38
0	64
0	19
0	85
0	49
0	45
0	86
0	35
0	88
0	70
0	80
0	17
0	23
0	57
0	39
0	62
0	22
0	29
0	4
0	76
0	25
0	61
0	60
0	81
0	73
0	72
0	89
0	51
0	3
0	11
0	24
0	10
0	33
0	56
0	75
0	59
0	43
0	47
0	32
0	74
0	90
0	99
0	7
0	1
0	5
0	26
0	13
0	71
0	31
0	63
0	54
0	100
0	6
0	96
0	82
0	48
0	83
0	79
0	69
0	87
0	46
0	18
0	20
0	94
0	16
0	36
0	14
0	34
0	9
0	28
0	68
0	98
0	93
0	30
0	97
0	55
0	65
0	50
0	8
0	42
0	2
87	4381
87	4327
87	4367
87	4411
87	3838
87	4115
87	4418
87	4252
87	3613
87	4301
87	4400
87	4305
87	4096
87	4450
87	4416
87	4376
87	3437
87	3965
87	4206
87	3856
87	4307
87	4107
87	4025
87	4323
87	3791
87	3876
87	4360
87	3963
87	3116
87	4171
87	4172
87	4208
87	3702
87	3950
87	4159
87	4358
87	4219
87	3653
87	4426
87	4412
87	3409
87	4392
87	4185
87	4403
87	4429
87	4342
87	4428
87	4406
87	4290
87	4008
87	4432
87	4157
87	4297
87	4427
87	4309
87	4261
87	4273
87	4421
87	4282
87	4320
87	4338
87	3262
87	4352
87	4415
87	4190
87	4192
87	3926
87	4165
87	4346
87	4012
87	4354
87	4440
87	3396
87	4245
87	4345
87	4422
87	4197
87	4100
87	4216
87	3763
87	4384
87	4443
87	4298
87	4141
87	4313
87	4224
87	4373
87	4378
87	3916
87	4232
87	4436
87	4394
87	3901
87	4361
87	2626
87	4204
87	4430
87	4379
87	3452
87	4079
51	2617
51	2601
51	2351
51	2515
51	2482
51	2579
51	2584
51	2552
51	2576
51	2602
51	2559
51	2116
51	2592
51	2379
51	2210
51	2625
51	2624
51	2530
51	2622
51	2631
51	2490
51	2107
51	2628
51	1696
51	2459
51	2502
51	2264
51	2581
51	1365
51	2500
51	2635
51	2596
51	2261
51	2225
51	2026
51	2458
51	2231
51	2606
51	2238
51	2424
51	1078
51	2512
51	2570
51	2419
51	2428
51	2619
51	1831
51	2160
51	2517
51	2491
51	2637
51	2462
51	2393
51	2453
51	1797
51	2614
51	2582
51	2556
51	2206
51	2477
51	2170
51	2603
51	2642
51	2580
51	2349
51	2633
51	2561
51	2620
51	2610
51	2474
51	2632
51	2236
51	2260
51	2564
51	1650
51	1832
51	2510
51	2529
51	2522
51	2553
51	2599
51	2435
51	2604
51	2626
51	2541
51	2644
51	2528
51	2542
51	2089
51	2200
51	2388
51	2573
51	2030
51	2354
51	2265
51	2525
51	2360
51	2650
51	2273
51	2380
79	4045
79	3838
79	4015
79	3855
79	3590
79	3613
79	3756
79	3870
79	3986
79	3873
79	4005
79	3437
79	4027
79	4037
79	3856
79	3965
79	2757
79	4039
79	3334
79	3956
79	3707
79	4003
79	3791
79	3876
79	3116
79	4012
79	4038
79	4026
79	3985
79	3743
79	3702
79	3900
79	3910
79	3653
79	3966
79	3436
79	3976
79	3409
79	4021
79	3701
79	3698
79	3942
79	4049
79	3683
79	3931
79	3333
79	3262
79	4025
79	2942
79	3961
79	3998
79	3677
79	4033
79	3674
79	3963
79	4023
79	4004
79	4031
79	3972
79	2923
79	4000
79	3414
79	3399
79	3877
79	3396
79	3725
79	4048
79	4011
79	3769
79	3763
79	2872
79	2992
79	4008
79	3926
79	3693
79	3660
79	3735
79	4029
79	3814
79	4006
79	3996
79	3703
79	3587
79	4028
79	3792
79	4016
79	3988
79	3950
79	2794
79	3773
79	4013
79	3992
79	3901
79	3916
79	3778
79	2626
79	4001
79	3943
79	3768
79	3452
35	1830
35	1685
35	1814
35	1783
35	1682
35	1646
35	1784
35	1724
35	1826
35	1549
35	1656
35	1456
35	1626
35	1832
35	1775
35	1311
35	1696
35	1847
35	1837
35	1369
35	1739
35	1736
35	1834
35	1365
35	1600
35	1831
35	1585
35	1524
35	1648
35	1680
35	1702
35	1653
35	1270
35	1410
35	1459
35	1678
35	1770
35	1632
35	1470
35	1506
35	1755
35	1693
35	1366
35	1078
35	1810
35	1598
35	1615
35	1280
35	1514
35	1799
35	1447
35	1268
35	1811
35	1279
35	1675
35	1594
35	1764
35	1432
35	1769
35	1570
35	1564
35	1849
35	1797
35	1824
35	1809
35	1796
35	1833
35	1650
35	1462
35	1437
35	1448
35	1792
35	1804
35	1576
35	1703
35	1639
35	1266
35	1623
35	1709
35	1312
35	1735
35	1536
35	1828
35	1771
35	1802
35	1829
35	1547
35	1701
35	1827
35	1344
35	1697
35	1705
35	1800
35	1747
35	1715
35	1603
35	1743
35	1835
35	1624
35	927
82	4115
82	4185
82	3838
82	4134
82	3855
82	4142
82	3613
82	4096
82	3870
82	3437
82	3965
82	4187
82	4101
82	4158
82	3856
82	4099
82	3334
82	4025
82	4001
82	3791
82	3876
82	4197
82	3963
82	4028
82	3116
82	4159
82	4166
82	3702
82	4175
82	3950
82	4027
82	3653
82	4102
82	3409
82	4200
82	4130
82	4127
82	4162
82	3701
82	4008
82	3683
82	4164
82	4106
82	4128
82	4109
82	4029
82	3333
82	3262
82	2942
82	4193
82	3677
82	4172
82	3674
82	3926
82	4131
82	4107
82	4012
82	2923
82	4191
82	4026
82	4033
82	3414
82	4189
82	3399
82	4155
82	4171
82	4157
82	3877
82	3396
82	4136
82	4190
82	4124
82	3725
82	3769
82	3763
82	2872
82	4182
82	4165
82	4141
82	4181
82	3703
82	3988
82	3587
82	3916
82	3773
82	4153
82	4160
82	4192
82	4169
82	3901
82	4039
82	4083
82	3778
82	4183
82	2626
82	4088
82	3768
82	3452
82	4100
82	4079
38	1996
38	1685
38	1951
38	1682
38	1988
38	1646
38	1912
38	1724
38	1923
38	1549
38	1656
38	1959
38	1833
38	1456
38	1626
38	1999
38	1696
38	1910
38	1993
38	1799
38	1935
38	1369
38	1739
38	1796
38	1736
38	1365
38	1876
38	1874
38	1911
38	1648
38	1680
38	1977
38	1966
38	1702
38	1653
38	1459
38	1920
38	1905
38	1693
38	1078
38	1598
38	1280
38	2000
38	1854
38	1514
38	1997
38	1268
38	1831
38	1279
38	1981
38	1980
38	1797
38	1921
38	1974
38	1432
38	1570
38	1949
38	1943
38	1775
38	1650
38	1851
38	1832
38	1448
38	1939
38	1576
38	1917
38	1978
38	1639
38	1873
38	1802
38	1861
38	1936
38	1623
38	1709
38	1925
38	1969
38	1312
38	1960
38	1899
38	1536
38	1955
38	1961
38	1800
38	1547
38	1701
38	1992
38	1344
38	1770
38	1705
38	1811
38	1941
38	1747
38	1715
38	1603
38	1901
38	1743
38	1918
38	1922
38	1963
38	927
20	1031
20	1091
20	994
20	830
20	931
20	1044
20	985
20	1043
20	1093
20	527
20	875
20	867
20	1084
20	773
20	1071
20	984
20	891
20	1057
20	1035
20	1055
20	1030
20	1086
20	1069
20	1022
20	923
20	973
20	960
20	1000
20	1010
20	1056
20	815
20	780
20	916
20	633
20	1045
20	1006
20	777
20	906
20	884
20	1037
20	933
20	1076
20	1078
20	986
20	1070
20	988
20	1042
20	987
20	1050
20	1063
20	902
20	1046
20	952
20	1049
20	1058
20	915
20	908
20	968
20	1097
20	802
20	1061
20	918
20	1014
20	1090
20	1087
20	874
20	895
20	983
20	1047
20	710
20	1092
20	1033
20	1073
20	956
20	759
20	649
20	1065
20	1053
20	892
20	1016
20	1027
20	1009
20	1052
20	828
20	1026
20	1060
20	818
20	947
20	1099
20	1072
20	974
20	1048
20	1080
20	1005
20	862
20	725
20	936
20	1062
20	1077
20	927
64	2961
64	3137
64	3214
64	3231
64	3190
64	3290
64	2966
64	3079
64	3273
64	3212
64	2833
64	2737
64	3223
64	2895
64	3118
64	3198
64	2866
64	3284
64	2757
64	3174
64	2969
64	3258
64	2763
64	3116
64	3200
64	3234
64	3169
64	3018
64	2912
64	3255
64	3272
64	3131
64	3111
64	2707
64	3277
64	3040
64	3226
64	3236
64	3268
64	3130
64	3295
64	3132
64	3233
64	3281
64	3101
64	3071
64	3151
64	3156
64	3293
64	3300
64	3265
64	3262
64	3052
64	2942
64	3138
64	3245
64	2754
64	3095
64	2915
64	3240
64	3196
64	2923
64	3267
64	2985
64	3246
64	2804
64	3013
64	3152
64	3115
64	3162
64	3274
64	2510
64	3259
64	3242
64	2919
64	2872
64	2992
64	2671
64	3051
64	3224
64	3176
64	3088
64	3264
64	3271
64	3218
64	3286
64	2790
64	2784
64	3096
64	2889
64	3112
64	2807
64	2794
64	2844
64	3165
64	2896
64	3254
64	2626
64	3294
64	3172
84	4115
84	4185
84	3838
84	4134
84	3855
84	4142
84	4268
84	3613
84	4096
84	4245
84	3437
84	3965
84	4187
84	4158
84	4295
84	4294
84	3856
84	4276
84	4025
84	4216
84	4001
84	3791
84	4267
84	3876
84	4254
84	4197
84	3963
84	3116
84	4219
84	4159
84	4201
84	4226
84	4203
84	4261
84	3702
84	3950
84	4285
84	3653
84	4275
84	4251
84	3409
84	4273
84	4225
84	4224
84	4206
84	4287
84	4208
84	3701
84	4271
84	4008
84	4252
84	3683
84	4128
84	4288
84	4029
84	4290
84	3262
84	4222
84	4217
84	4172
84	3674
84	3926
84	4107
84	4297
84	4210
84	4012
84	4033
84	3414
84	4171
84	4157
84	3396
84	4190
84	3725
84	4249
84	3763
84	4298
84	4280
84	4282
84	4165
84	4218
84	4299
84	4141
84	4181
84	4205
84	3703
84	3916
84	3773
84	4192
84	4232
84	4204
84	3901
84	4278
84	4039
84	4083
84	2626
84	3768
84	3452
84	4243
84	4100
84	4079
77	3634
77	3838
77	3855
77	3590
77	3613
77	3756
77	3928
77	3870
77	3873
77	3437
77	3918
77	3856
77	2757
77	3334
77	3707
77	3791
77	3876
77	3923
77	3116
77	3941
77	3743
77	3702
77	3900
77	3910
77	3696
77	3653
77	3436
77	3040
77	3948
77	3927
77	3891
77	3409
77	3888
77	3913
77	3701
77	3920
77	3883
77	3698
77	3939
77	3942
77	3683
77	3809
77	3938
77	3392
77	3931
77	3333
77	3262
77	3738
77	3684
77	2942
77	3138
77	3677
77	3674
77	3555
77	2923
77	3414
77	3399
77	3830
77	3877
77	3396
77	3860
77	3725
77	3912
77	3769
77	3763
77	3907
77	2872
77	2992
77	3926
77	3519
77	3949
77	3936
77	3693
77	3660
77	3719
77	3903
77	3748
77	3735
77	3814
77	3703
77	3930
77	3784
77	3587
77	3792
77	3950
77	2794
77	3773
77	3639
77	3901
77	3908
77	3796
77	3916
77	3778
77	2626
77	3934
77	3943
77	3946
77	3768
77	3452
77	3789
98	4327
98	4935
98	4774
98	4981
98	4998
98	4418
98	4983
98	4876
98	3613
98	4818
98	4938
98	4096
98	4901
98	3856
98	4755
98	4873
98	4959
98	4809
98	4971
98	4860
98	3876
98	4646
98	4600
98	4171
98	4836
98	4844
98	4538
98	4982
98	4933
98	4955
98	4869
98	4412
98	4475
98	4970
98	4909
98	4185
98	4992
98	4719
98	4726
98	4700
98	4511
98	4157
98	4967
98	4309
98	4787
98	4819
98	4676
98	4617
98	4960
98	4930
98	4711
98	4832
98	4892
98	4969
98	4821
98	4835
98	4945
98	4974
98	4609
98	4713
98	4827
98	4993
98	4980
98	4997
98	4012
98	4996
98	4655
98	4769
98	4902
98	4857
98	4927
98	4648
98	4588
98	4956
98	4739
98	4384
98	4654
98	5000
98	4750
98	4855
98	4712
98	4658
98	4141
98	4820
98	4373
98	4990
98	4991
98	4939
98	4802
98	4810
98	4845
98	4979
98	4954
98	4962
98	4693
98	4952
98	2626
98	4865
98	4941
98	3452
56	2798
56	2689
56	2882
56	2712
56	2833
56	2210
56	2644
56	2737
56	2866
56	2757
56	2631
56	2766
56	2898
56	2745
56	2870
56	2840
56	2846
56	2744
56	2879
56	2772
56	2858
56	2763
56	2869
56	2893
56	2663
56	2723
56	2849
56	2713
56	2707
56	2881
56	2806
56	2700
56	2725
56	2843
56	2815
56	2622
56	2864
56	2728
56	2730
56	2742
56	2874
56	2810
56	2759
56	2792
56	2734
56	2871
56	2732
56	2889
56	2632
56	2876
56	2761
56	2698
56	2823
56	2828
56	2856
56	2859
56	2716
56	2896
56	2754
56	2756
56	2838
56	2861
56	2260
56	2753
56	2860
56	2782
56	2659
56	2804
56	2825
56	2510
56	2850
56	2642
56	2845
56	2865
56	2848
56	2894
56	2671
56	2873
56	2891
56	2899
56	2790
56	2784
56	2862
56	2807
56	2794
56	2788
56	2844
56	2783
56	2765
56	2895
56	2885
56	2892
56	2872
56	2525
56	2360
56	2626
56	2883
56	2817
56	2803
56	2380
25	1216
25	1269
25	1252
25	1043
25	1300
25	1308
25	867
25	1338
25	1173
25	1310
25	1292
25	1333
25	1107
25	1182
25	1299
25	1278
25	1211
25	1205
25	1291
25	1345
25	1169
25	1277
25	1279
25	1270
25	1265
25	1306
25	1315
25	916
25	633
25	1312
25	1256
25	1124
25	1162
25	1078
25	986
25	1222
25	1320
25	1255
25	1268
25	1342
25	987
25	1050
25	1337
25	1199
25	1329
25	1168
25	1221
25	1246
25	1309
25	1208
25	1282
25	1111
25	915
25	1242
25	1331
25	802
25	1179
25	1324
25	1311
25	1084
25	1263
25	1115
25	983
25	1228
25	1220
25	759
25	1087
25	649
25	1065
25	1266
25	1120
25	1349
25	1206
25	1344
25	892
25	1332
25	828
25	1101
25	1290
25	1339
25	1280
25	1304
25	1188
25	1072
25	1165
25	1158
25	1264
25	1164
25	1194
25	862
25	1323
25	1322
25	1129
25	1314
25	1340
25	1347
25	1275
25	1318
25	1161
25	927
52	2351
52	2515
52	2482
52	2671
52	2689
52	2633
52	2675
52	2677
52	2663
52	2116
52	2651
52	2379
52	2210
52	2644
52	2676
52	2662
52	2596
52	2530
52	2682
52	2631
52	2490
52	2107
52	2502
52	2573
52	2658
52	2264
52	2690
52	2687
52	2225
52	2026
52	2458
52	2579
52	2231
52	2592
52	2238
52	2424
52	1078
52	2576
52	2666
52	2650
52	2656
52	2512
52	2622
52	2628
52	2419
52	2428
52	2655
52	2617
52	2160
52	2517
52	2491
52	2462
52	2453
52	2556
52	2603
52	2632
52	2477
52	2680
52	2170
52	2349
52	2624
52	2236
52	2260
52	1650
52	2700
52	2685
52	1832
52	2678
52	2510
52	2529
52	2522
52	2698
52	2642
52	2673
52	2599
52	2570
52	2528
52	2693
52	2089
52	2620
52	2200
52	2602
52	2679
52	2582
52	2659
52	2388
52	2606
52	2030
52	2665
52	2354
52	2265
52	2525
52	2561
52	2360
52	2626
52	2691
52	2604
52	2273
52	2380
52	2667
45	2265
45	1966
45	1682
45	2116
45	1656
45	2210
45	2240
45	2309
45	2296
45	2341
45	2312
45	2107
45	1696
45	2306
45	2186
45	2348
45	2164
45	2031
45	1796
45	2340
45	1365
45	2204
45	2018
45	1680
45	2128
45	2345
45	2225
45	2026
45	2180
45	2005
45	2319
45	1459
45	2231
45	2219
45	1961
45	2277
45	2238
45	2150
45	2157
45	2127
45	2172
45	1078
45	2237
45	1280
45	1514
45	1831
45	2160
45	2002
45	2346
45	2339
45	2283
45	1797
45	2167
45	2206
45	2170
45	1432
45	2132
45	2084
45	2320
45	2260
45	2267
45	2344
45	1775
45	2236
45	1650
45	1832
45	1448
45	2119
45	2323
45	1963
45	2273
45	2335
45	2314
45	2109
45	1709
45	1925
45	2202
45	2310
45	2303
45	2089
45	2257
45	2200
45	2253
45	2264
45	2261
45	2325
45	1701
45	2228
45	2349
45	2153
45	2317
45	1344
45	2030
45	2050
45	2268
45	1715
45	1603
45	1988
45	2263
45	927
43	1966
43	1682
43	2211
43	2116
43	1656
43	2161
43	2210
43	2240
43	2192
43	2155
43	2107
43	1696
43	2186
43	2164
43	1369
43	2031
43	1796
43	1365
43	2203
43	1874
43	2204
43	2018
43	1680
43	2128
43	2225
43	1702
43	2026
43	2180
43	2005
43	2166
43	1459
43	2215
43	2231
43	2219
43	1961
43	2238
43	2150
43	1693
43	2157
43	2127
43	2172
43	1078
43	2237
43	2194
43	2179
43	1280
43	1514
43	2173
43	1831
43	2160
43	2012
43	2002
43	1797
43	2167
43	2242
43	2206
43	2170
43	2165
43	1432
43	2184
43	2132
43	2084
43	2244
43	1974
43	2213
43	1775
43	2236
43	1650
43	1851
43	1832
43	1448
43	2156
43	2119
43	1963
43	2229
43	2250
43	2109
43	2168
43	1709
43	1925
43	2224
43	2202
43	1536
43	2089
43	2200
43	2230
43	2008
43	1800
43	1701
43	2228
43	2153
43	1344
43	2030
43	2050
43	1715
43	1603
43	2060
43	1988
43	2218
43	927
16	870
16	846
16	882
16	830
16	813
16	887
16	819
16	895
16	527
16	875
16	852
16	747
16	867
16	773
16	628
16	593
16	536
16	686
16	624
16	872
16	658
16	891
16	546
16	888
16	755
16	762
16	869
16	892
16	886
16	814
16	742
16	497
16	815
16	557
16	771
16	798
16	884
16	780
16	633
16	758
16	777
16	866
16	836
16	858
16	890
16	611
16	799
16	856
16	651
16	878
16	697
16	25
16	727
16	574
16	898
16	784
16	807
16	753
16	794
16	652
16	802
16	602
16	806
16	874
16	615
16	259
16	710
16	894
16	873
16	759
16	824
16	649
16	724
16	393
16	550
16	575
16	516
16	828
16	818
16	578
16	877
16	791
16	715
16	800
16	829
16	855
16	560
16	734
16	768
16	857
16	862
16	725
16	426
16	860
16	757
16	661
16	342
16	847
16	899
16	864
89	4538
89	4327
89	4493
89	4480
89	4367
89	4550
89	3838
89	4115
89	4418
89	4252
89	3613
89	4460
89	4305
89	4096
89	4376
89	3437
89	3965
89	4471
89	4206
89	3856
89	4323
89	4492
89	4507
89	3791
89	4533
89	3876
89	4360
89	4543
89	3963
89	4505
89	4457
89	4535
89	4171
89	4528
89	4208
89	4461
89	4485
89	4159
89	4358
89	4219
89	3653
89	4426
89	4412
89	4467
89	4544
89	3409
89	4475
89	4185
89	4537
89	4429
89	4518
89	4342
89	4428
89	4508
89	4008
89	4511
89	4534
89	4157
89	4297
89	4476
89	4452
89	4531
89	4309
89	4273
89	4540
89	4488
89	4282
89	4338
89	4415
89	4190
89	4192
89	3926
89	4517
89	4165
89	4489
89	4346
89	4012
89	3396
89	4545
89	4549
89	4197
89	4546
89	4216
89	4525
89	4384
89	4298
89	4539
89	4141
89	4224
89	4373
89	4523
89	3916
89	4470
89	4451
89	4232
89	4394
89	3901
89	2626
89	3452
89	4079
68	3352
68	3384
68	2966
68	3432
68	3484
68	3474
68	3223
68	2895
68	2757
68	3330
68	3174
68	3334
68	3472
68	3498
68	3440
68	3464
68	3116
68	3337
68	3437
68	3375
68	3351
68	2912
68	3460
68	3359
68	3494
68	3111
68	3419
68	3040
68	3414
68	3312
68	3397
68	3490
68	3449
68	3482
68	3463
68	3445
68	3500
68	3452
68	3444
68	3454
68	3233
68	3360
68	3281
68	3429
68	3071
68	3392
68	3293
68	3333
68	3262
68	3495
