robot_id	displacement_velocity_hill	head_balance	contacts	displacement_velocity	branching	branching_modules_count	limbs	extremities	length_of_limbs	extensiveness	coverage	joints	hinge_count	active_hinges_count	brick_count	touch_sensor_count	brick_sensor_count	proportion	width	height	absolute_size	sensors	symmetry	avg_period	dev_period	avg_phase_offset	dev_phase_offset	avg_amplitude	dev_amplitude	avg_intra_dev_params	avg_inter_dev_params	sensors_reach	recurrence	synaptic_reception	fitness
4282	0.04315507291515753	0.9624031368733277	0.0	0.046851793636453656	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.125	0.0	0.04315507291515753
3552	-0.022262458810139454	0.5785461573581101	0.0	0.023857695771506617	0	0	0.09090909090909091	1	1.0	14	1.0	1.0	15	14	0	1	0	0.0625	1	16	16	0.3333333333333333	0	0.4963170109726329	0.9256230068479863	0.6615046550765503	0.8593730325677126	0.24885831250668092	0.8598071102872477	0.9123199206286835	0.885782526441344	1.0	0.13333333333333333	0.0	-0.0022262458810139454
3523	0.0037859679356249598	0.9556814445257824	0.0	0.007370304056195552	0	0	0.07142857142857142	1	1.0	18	0.25	0.8888888888888888	17	16	2	3	0	0.3125	16	5	20	0.42857142857142855	0	0.4963170109726329	0.9472832380100501	0.6615046550765503	0.8586995002901314	0.24885831250668092	0.8641880148138625	0.9123199206286835	0.8985519722095215	0.23529411764705882	0.11764705882352941	0.0	0.0037859679356249598
3149	0.042174100370879535	0.9626980362150948	0.0	0.045853005093046025	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.125	0.0	0.042174100370879535
3996	0.04315507291515753	0.9624031368733277	0.0	0.046851793636453656	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04315507291515753
5016	0.00035416304797357135	0.9599096222656062	0.0	0.022846717450187057	0	0	0.0625	1	1.0	21	1.0	1.0	22	21	0	1	0	0.043478260869565216	1	23	23	0.3333333333333333	0	0.4963170109726329	0.9534858562065489	0.6615046550765503	0.9388870820745301	0.5421480387657135	0.8456107271656159	0.9147963500964066	0.9230343589555349	1.0	0.09090909090909091	0.0	0.00035416304797357135
230	0.012548657799337976	0.5789652374287233	0.0	0.014769894068279362	0	0	0.1111111111111111	1	1.0	11	1.0	1.0	12	11	0	0	0	0.07692307692307693	13	1	13	0.0	0	0.8426965986785895	0.921688486333731	0.3323284862123741	0.7972465251489235	0.642225641389936	0.7711788120823533	0.9037578056280818	0.843330669971205	0	0	0.0	0.012548657799337976
1338	0.03377701304428835	0.7391354596160304	0.0	0.0340069224181576	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	0	0	0.05555555555555555	18	1	18	0.0	0	0.579594464831021	0.7854167590637686	0.41542780053295536	0.7307811121054621	0.5476525330661451	0.7957567831832735	0.6912999471951368	0.7718339903027551	0	0	0.0	0.03377701304428835
2715	0.04301596416863625	0.9624251764360587	0.0	0.04678724085212375	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04301596416863625
895	0.027475308341266495	0.7209758329043068	0.0	0.029895530890148108	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	0	0	0.047619047619047616	21	1	21	0.0	0	0.579594464831021	0.8864612646176835	0.5180922901177054	0.7594417675626147	0.5323979344257783	0.851551128757485	0.6912999471951368	0.8389601363657209	0	0	0.0	0.027475308341266495
2881	0.04315507291515753	0.9624031368733277	0.0	0.046851793636453656	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.125	0.0	0.04315507291515753
33	2.5219076601480603e-09	0.999999374768502	0.0	9.002055453885915e-09	0	0	1.0	1	0	0	1.0	0	0	0	1	1	0	0.5	2	1	2	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	2.5219076601480603e-09
209	0.012043781190301481	0.6947898777496431	0.0	0.01219511080383961	0	0	0.125	1	1.0	9	1.0	1.0	10	9	0	0	0	0.09090909090909091	11	1	11	0.0	0	0.2934658135059078	0.7853219012802006	1.0	0.6984413074129516	0.5605174543032752	0.8077109618071435	0.9437413086165226	0.7668629646064353	0	0	0.0	0.012043781190301481
1746	0.0040081593062264624	0.7644555178151746	0.0	0.01304565720361029	0	0	0.07142857142857142	1	1.0	18	1.0	1.0	19	18	0	1	0	0.05	1	20	20	0.3333333333333333	0	0.4963170109726329	0.9439509543030064	0.6615046550765503	0.8471156845641826	0.5323979344257783	0.8552561234857068	0.897706353976248	0.8913054953784407	1.0	0.21052631578947367	0.0	0.0040081593062264624
492	3.2708681440014326e-05	0.9629430279038814	0.0	0.0002297881864658413	0	0	0.1	1	1.0	12	0.5833333333333334	0.5	7	6	6	0	0	0.6666666666666666	6	4	14	0.0	0	0.1876599699360685	0.8812706633480204	0.44976689263053526	0.9062497156498134	0.26951345122980236	0.9451266391218412	0.794449070254248	0.9147578353381776	0	0	0.0	3.2708681440014326e-05
759	0.03796720127263515	0.9619363002967198	0.0	0.038005409643195626	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	1	0	0.05555555555555555	1	18	18	0.3333333333333333	0	0.4963170109726329	0.9435717355604568	0.6615046550765503	0.8527685682851868	0.24885831250668092	0.8564928953851937	0.9123199206286835	0.8928206440815493	1.0	0.058823529411764705	0.0	0.03796720127263515
3561	-0.0029295588509747304	0.6366566072294985	0.0	0.02051931003407153	0	0	0.1	1	1.0	13	1.0	1.0	14	13	0	1	0	0.06666666666666667	1	15	15	0.3333333333333333	0	0.4963170109726329	0.9338053552103384	0.7111004277632158	0.8588381177017966	0.24885831250668092	0.8684033847572986	0.9123199206286835	0.8921685329795255	1.0	0.14285714285714285	0.0	-0.00029295588509747303
2137	0.036616074980115695	0.7351908609509226	0.0	0.03662800784597553	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	0	0	0.05555555555555555	18	1	18	0.0	0	0.579594464831021	0.7854167590637686	0.41542780053295536	0.7307811121054621	0.5476525330661451	0.7957567831832735	0.6912999471951368	0.7718339903027551	0	0	0.0	0.036616074980115695
3025	0.04315507291515753	0.9624031368733277	0.0	0.046851793636453656	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04315507291515753
5049	0.04063847060103768	0.9631386624240575	0.0	0.04353829422550583	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04063847060103768
3458	0.035553163044144936	0.9634541355931248	0.0	0.04057683592674247	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.035553163044144936
3410	0.04022011233636331	0.9629910966636192	0.0	0.04311419871476566	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04022011233636331
1192	4.815666719765908e-05	0.9465788061205179	0.0	0.014373293156893478	0	0	0.14285714285714285	1	1.0	8	1.0	1.0	9	8	0	0	0	0.1	10	1	10	0.0	0	0.6143165144916871	0.8023279835239708	0.5180922901177054	0.7303744094308954	0.6921354002589615	0.8681480193151444	0.6812767501080584	0.8064913876938103	0	0	0.0	4.815666719765908e-05
4247	0.04314600269485991	0.9625228926198122	0.0	0.045317047386004304	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04314600269485991
4239	0.0005137152184636427	0.9971628250809899	0.0	0.0019652780374923625	0	0	0.2	2	0.9166666666666666	11	0.5833333333333334	0.8333333333333334	12	10	1	2	0	0.16666666666666666	12	2	14	0.5	0	0.4963170109726329	0.9431823348514594	0.6615046550765503	0.8686538873959954	0.263419534326277	0.8102670069994719	0.9123199206286835	0.8859566188414127	0.5416666666666666	0.08333333333333333	0.0	0.0005137152184636427
1696	0.038447680324237295	0.736479902321836	0.0	0.038481260963406594	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	0	0	0.05555555555555555	18	1	18	0.0	0	0.579594464831021	0.7854167590637686	0.41542780053295536	0.7307811121054621	0.5476525330661451	0.7957567831832735	0.6912999471951368	0.7718339903027551	0	0	0.0	0.038447680324237295
4981	0.04301596416863625	0.9624251764360587	0.0	0.04678724085212375	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.125	0.0	0.04301596416863625
2823	0.04301596416863625	0.9624251764360587	0.0	0.04678724085212375	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.125	0.0	0.04301596416863625
3229	0.0428761887812508	0.9623887182908478	0.0	0.04666773122444108	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.0428761887812508
4931	0.042174100370879535	0.9626980362150948	0.0	0.045853005093046025	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.042174100370879535
2344	0.0378019687234426	0.7306135773687947	0.0	0.03800787265124893	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	0	0	0.05555555555555555	18	1	18	0.0	0	0.579594464831021	0.7854167590637686	0.41542780053295536	0.7307811121054621	0.5476525330661451	0.7957567831832735	0.6912999471951368	0.7718339903027551	0	0	0.0	0.0378019687234426
1437	0.038447680324237295	0.736479902321836	0.0	0.038481260963406594	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	0	0	0.05555555555555555	18	1	18	0.0	0	0.579594464831021	0.7854167590637686	0.41542780053295536	0.7307811121054621	0.5476525330661451	0.7957567831832735	0.6912999471951368	0.7718339903027551	0	0	0.0	0.038447680324237295
4454	0.0008275714794532578	0.995359357793469	0.0	0.001876780532257688	0	0	0.3333333333333333	3	0.8181818181818182	9	0.3939393939393939	0.8181818181818182	12	9	0	1	0	0.2727272727272727	11	3	13	1.0	1.0	0.4963170109726329	0.9488718923102116	0.6615046550765503	0.9109135665215183	0.263419534326277	0.8444020785550963	0.9123199206286835	0.9098970010698131	1.0	0.16666666666666666	0.0	0.0008275714794532578
4133	0.0428761887812508	0.9623887182908478	0.0	0.04666773122444108	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.0428761887812508
1663	0.0332478225481082	0.7214697297412334	0.0	0.03379599367767375	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	0	0	0.05555555555555555	18	1	18	0.0	0	0.579594464831021	0.7854167590637686	0.41542780053295536	0.7307811121054621	0.5476525330661451	0.7957567831832735	0.6912999471951368	0.7718339903027551	0	0	0.0	0.0332478225481082
2579	0.038955608985059315	0.9620053848692672	0.0	0.03896201455012294	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	1	0	0.05555555555555555	1	18	18	0.3333333333333333	0	0.4963170109726329	0.9435717355604568	0.6615046550765503	0.8527685682851868	0.24885831250668092	0.8564928953851937	0.9123199206286835	0.8928206440815493	1.0	0.058823529411764705	0.0	0.038955608985059315
1276	0.004056417915816181	0.9000255659610553	0.0	0.007265984324662731	0	0	0.0625	1	1.0	22	0.4	0.8181818181818182	18	18	5	1	0	0.4166666666666667	5	12	24	0.07142857142857142	0	0.579594464831021	0.9572987139970551	0.5180922901177054	0.7708903390342062	0.5476525330661451	0.8686455532300601	0.8242638492021102	0.8880281427366156	1.0	0.2222222222222222	0.0	0.004056417915816181
1295	0.03346287914137544	0.7395901430380856	0.0	0.03366315215616532	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	0	0	0.05555555555555555	18	1	18	0.0	0	0.579594464831021	0.7854167590637686	0.41542780053295536	0.7307811121054621	0.5476525330661451	0.7957567831832735	0.6912999471951368	0.7718339903027551	0	0	0.0	0.03346287914137544
168	0.0001530624698521808	0.9794563663193191	0.0	0.0005941548384158142	0.3333333333333333	1	0.375	3	0.6666666666666666	6	0.39285714285714285	0.4444444444444444	4	4	6	0	0	0.5714285714285714	4	7	11	0.0	0.4	0.3636399544620284	0.7730198879063446	0.674074421884533	0.941152963643878	0.3561311381357458	0.7957714915495542	0.8526565440054672	0.85642301396385	0	0	0.0	0.0001530624698521808
3109	0.04589771607497422	0.9622947682339091	0.0	0.048526093074283266	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04589771607497422
4388	0.013707201966388865	0.9601249032532833	0.0	0.034943375936449854	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	1	0	0.05555555555555555	1	18	18	0.3333333333333333	0	0.4963170109726329	0.9354047853384055	0.6615046550765503	0.8574253125276146	0.24885831250668092	0.8573318000992428	0.9123199206286835	0.8896073691481042	1.0	0.058823529411764705	0.0	0.013707201966388865
4518	0.03983586263756527	0.9632309384118066	0.0	0.039835962954076716	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.03983586263756527
331	0.0014473022011080362	0.9685601878714907	0.0	0.0034160271822538564	0	0	0.25	3	0.75	12	0.3	0.4375	8	7	9	5	0	0.6	6	10	18	0.23809523809523808	0	0.5259117124235293	0.9194357322526338	0.6518239367642014	0.9132446626970349	0.5166896619971558	0.931889100077485	0.7939925180800532	0.9218844767230231	0.125	0.25	0.0	0.0014473022011080362
3237	0.042174100370879535	0.9626980362150948	0.0	0.045853005093046025	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.042174100370879535
961	-0.004959493576911207	0.8586968596426354	0.0	0.00496136910084026	0	0	0.047619047619047616	1	1.0	29	0.23846153846153847	0.7241379310344828	21	21	9	0	0	0.7692307692307693	13	10	31	0.0	0	0.29590727242880777	0.8285319983554101	0.6655464622847587	0.6760491854119698	0.5112247115157529	0.8948822820630986	0.8145949556344014	0.8152033288896003	0	0	0.0	-0.0004959493576911207
2482	0.038955608985059315	0.9620053848692672	0.0	0.03896201455012294	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	1	0	0.05555555555555555	1	18	18	0.3333333333333333	0	0.4963170109726329	0.9435717355604568	0.6615046550765503	0.8527685682851868	0.24885831250668092	0.8564928953851937	0.9123199206286835	0.8928206440815493	1.0	0.058823529411764705	0.0	0.038955608985059315
4535	0.04301596416863625	0.9624251764360587	0.0	0.04678724085212375	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04301596416863625
3312	0.04589771607497422	0.9622947682339091	0.0	0.048526093074283266	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04589771607497422
954	0.013111089887978045	0.8612650879657687	0.0	0.0209055795466238	0	0	0.07142857142857142	1	1.0	19	0.525	0.9473684210526315	19	18	1	1	0	0.1	2	20	21	0.2	0	0.4963170109726329	0.9351015824307645	0.6615046550765503	0.8456369886749002	0.5323979344257783	0.8665094452018256	0.8242638492021102	0.8889130089935833	1.0	0.21052631578947367	0.0	0.013111089887978045
2353	0.027589772618338188	0.9627784264941791	0.0	0.029193225054156873	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	16	16	1	2	0	0.05555555555555555	1	18	18	0.3333333333333333	0	0.4963170109726329	0.9295633501737545	0.6615046550765503	0.852344128353055	0.24885831250668092	0.8564096172898535	0.9123199206286835	0.8848956316490734	0.53125	0.0625	0.0	0.027589772618338188
1670	0.021332255038847614	0.7274950297300249	0.0	0.023218185138481232	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	0	0	0.05555555555555555	18	1	18	0.0	0	0.579594464831021	0.7854167590637686	0.41542780053295536	0.7307811121054621	0.5476525330661451	0.7957567831832735	0.6912999471951368	0.7718339903027551	0	0	0.0	0.021332255038847614
1495	0.03561597147173921	0.7393419853288826	0.0	0.035690103853612265	0	0	0.08333333333333333	1	1.0	16	1.0	1.0	17	16	0	0	0	0.05555555555555555	18	1	18	0.0	0	0.579594464831021	0.7854167590637686	0.41542780053295536	0.7307811121054621	0.5476525330661451	0.7957567831832735	0.6912999471951368	0.7718339903027551	0	0	0.0	0.03561597147173921
4926	0.0030593425675247165	0.9580882305985078	0.0	0.008634584346877446	0	0	0.09090909090909091	1	1.0	14	1.0	1.0	15	14	0	1	0	0.0625	1	16	16	0.3333333333333333	0	0.4963170109726329	0.9436525485458294	0.6615046550765503	0.8644877779313723	0.24885831250668092	0.8261103149218069	0.9123199206286835	0.8886014511427845	1.0	0.06666666666666667	0.0	0.0030593425675247165
4095	0.042502778773871285	0.9623072484181702	0.0	0.04587954873693339	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.042502778773871285
4971	0.04315507291515753	0.9624031368733277	0.0	0.046851793636453656	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04315507291515753
769	0.005214370629270361	0.6009106488653624	0.0	0.008340698245862832	0	0	0.1	1	1.0	13	1.0	1.0	14	13	0	0	0	0.06666666666666667	1	15	15	0.0	0	0.7001627335054665	0.8816022261639387	0.5312194958394302	0.9439157226523359	0.3897716704871731	0.8657232783193796	0.9307114877528766	0.9030437940167112	0	0	0.0	0.005214370629270361
499	0.007167854621966733	0.9445991167694856	0.0	0.012591164897506288	0	0	0.05555555555555555	1	1.0	24	0.325	0.625	16	15	9	2	0	0.8	10	8	26	0.09523809523809523	0	0.37472756299060744	0.9531440641504866	0.6029004582422917	0.784133498029658	0.6362971519132747	0.8640815881736976	0.817662879149337	0.8860223661378424	0.53125	0.1875	0.0	0.007167854621966733
294	0.0070130585555962955	0.776381217850259	0.0	0.008962133087451378	0	0	0.125	1	1.0	9	1.0	1.0	10	9	0	0	0	0.09090909090909091	11	1	11	0.0	0	0.4494277873022126	0.8992918300126571	0.533086906672585	0.8751789628881549	0.4621872831909508	0.9099570140049799	0.8487662283682088	0.8956699679517375	0	0	0.0	0.0070130585555962955
737	-0.01913986121566499	0.9475522708466764	0.0	0.019146771084132756	0	0	0.037037037037037035	1	1.0	38	1.0	0.39473684210526316	15	15	24	0	0	0.025	40	1	40	0.0	0	0.16824607142370535	0.6785167557285928	0.6341463238601729	0.6913432592168542	0.6803873693749531	0.7823870085185655	0.9214822306227437	0.7199742542446071	0	0	0.0	-0.001913986121566499
3496	0.0244184392892784	0.96079611466542	0.0	0.032776573898103845	0	0	0.07692307692307693	1	1.0	17	1.0	0.9411764705882353	17	16	1	2	0	0.05263157894736842	1	19	19	0.4	0	0.4963170109726329	0.9354047853384055	0.6615046550765503	0.8574253125276146	0.24885831250668092	0.8573318000992428	0.9123199206286835	0.8896073691481042	0.5294117647058824	0.11764705882352941	0.0	0.0244184392892784
696	0.00645787127593218	0.7003306420822406	0.0	0.010258999945612695	0	0	0.125	1	1.0	9	1.0	1.0	10	9	0	0	0	0.09090909090909091	11	1	11	0.0	0	0.2934658135059078	0.7853219012802006	1.0	0.6984413074129516	0.5605174543032752	0.8077109618071435	0.9437413086165226	0.7668629646064353	0	0	0.0	0.00645787127593218
4781	0.04550442565386384	0.9622007058548602	0.0	0.04863820182547755	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.125	0.0	0.04550442565386384
2571	0.004608582678324138	0.7125856307877823	0.0	0.004681280951346927	0	0	0.1111111111111111	1	1.0	11	1.0	1.0	12	11	0	0	0	0.07692307692307693	13	1	13	0.0	0	0.4963170109726329	0.7386247815507962	1.0	0.8879889096179113	0.28565673410974635	0.7821089665663368	0.9531631937067555	0.8118991386097454	0	0	0.0	0.004608582678324138
3867	0.04315507291515753	0.9624031368733277	0.0	0.046851793636453656	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.125	0.0	0.04315507291515753
4760	0.04315507291515753	0.9624031368733277	0.0	0.046851793636453656	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04315507291515753
4847	0.04314600269485991	0.9625228926198122	0.0	0.045317047386004304	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.125	0.0	0.04314600269485991
3547	0.03078020386802803	0.9616316310523403	0.0	0.03568280613701811	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.03078020386802803
1937	0.02193320059371311	0.7317534348366621	0.0	0.022039984182947073	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	0	0	0.047619047619047616	21	1	21	0.0	0	0.579594464831021	0.8864612646176835	0.5180922901177054	0.7594417675626147	0.5323979344257783	0.842374659048019	0.6912999471951368	0.8357453850331148	0	0	0.0	0.02193320059371311
3377	0.04022011233636331	0.9629910966636192	0.0	0.04311419871476566	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04022011233636331
389	0.004749899856512705	0.8480420227205033	0.0	0.005989229250724026	0	0	0.125	1	1.0	9	1.0	1.0	10	9	0	0	0	0.09090909090909091	11	1	11	0.0	0	0.7095817292074669	0.9198767051663654	0.6329280074534037	0.8093724103771713	0.5214967978338935	0.8660444497285953	0.8312760144195225	0.8718794490579617	0	0	0.0	0.004749899856512705
3407	0.04242659053703671	0.96331297562899	0.0	0.04574247572031971	0	0	0.08333333333333333	1	1.0	15	1.0	1.0	16	15	0	1	0	0.058823529411764705	1	17	17	0.3333333333333333	0	0.4963170109726329	0.9401962884438246	0.6615046550765503	0.8594214337809699	0.24885831250668092	0.8590644658835462	0.9123199206286835	0.8932476061332129	1.0	0.0625	0.0	0.04242659053703671
1945	0.0185014472573199	0.7399669834592741	0.0	0.02375824517449244	0	0	0.1	1	1.0	13	1.0	1.0	14	13	0	0	0	0.06666666666666667	15	1	15	0.0	0	0.579594464831021	0.7591609598391331	0.5180922901177054	0.741324358742909	0.5919426038248466	0.8230309068588002	0.6912999471951368	0.7766047646274149	0	0	0.0	0.0185014472573199
