robot_id	displacement_velocity_hill	head_balance	contacts	displacement_velocity	branching	branching_modules_count	limbs	extremities	length_of_limbs	extensiveness	coverage	joints	hinge_count	active_hinges_count	brick_count	touch_sensor_count	brick_sensor_count	proportion	width	height	absolute_size	sensors	symmetry	avg_period	dev_period	avg_phase_offset	dev_phase_offset	avg_amplitude	dev_amplitude	avg_intra_dev_params	avg_inter_dev_params	sensors_reach	recurrence	synaptic_reception	fitness
3827	-0.008899309589202464	0.9230226945987919	27.142857142857142	0.011649521394363364	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	0	0	0.047619047619047616	21	1	21	0.0	0	0.4942211066808949	0.9006674300748901	0.6488536996734755	0.9226319748963481	0.8684800892867883	0.8332003062332304	0.8960018995944719	0.890637223859888	0	0	0.0	-0.0008899309589202464
939	0.034123253984390256	0.9232547693625873	5.466666666666667	0.0350501018539731	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.034123253984390256
2182	0.031068912757896232	0.923118098946635	0.0	0.033551409242394234	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.031068912757896232
2051	0.022562701987293893	0.9298312869858237	18.79310344827586	0.025203107163382598	0	0	0.05	1	1.0	27	1.0	0.9629629629629629	27	26	1	1	0	0.034482758620689655	29	1	29	0.2	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.022562701987293893
3397	0.006963223847648722	0.9258775680302862	0.0	0.02122889041295856	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8110723256377123	0.9109583769785468	0.8802641829996799	1.0	0.03571428571428571	0.0	0.006963223847648722
1859	0.027529805585044018	0.9231975046966159	0.0	0.030684955986210037	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.027529805585044018
400	-1.8223407884809717e-05	0.943894832740242	0.0	0.0004022469773430604	0	0	0.16666666666666666	1	1.0	6	1.0	1.0	7	6	0	0	0	0.125	1	8	8	0.0	0	0.6023900477618926	0.958639686398237	0.43895001623564456	0.7589166865218004	0.2320490714510873	0.9283458274808625	0.8973593078565235	0.9075291264619325	0	0	0.0	-1.8223407884809716e-06
2042	0.036775189515530826	0.9235638207435224	5.3	0.03731240929001082	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.036775189515530826
4103	0.03568716649821834	0.9305632306984112	19.0	0.03658134211214031	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871008076607708	1.0	0.037037037037037035	0.0	0.03568716649821834
2126	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
188	-4.24260293881829e-06	0.9842556537429625	0.0	0.00012033154800301152	0	0	0.25	1	1.0	3	1.0	1.0	4	3	0	0	0	0.2	5	1	5	0.0	0	0.5924254369611258	0.966927422859769	0.2797189406454009	0.7356405528263369	0.3822702126244903	0.8342507709843173	0.9011229442059212	0.8813178727056767	0	0	0.0	-4.24260293881829e-07
4653	0.03568716649821834	0.9305632306984112	0.0	0.03658134211214031	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8425410947257328	0.9037676259522415	0.8871008076607708	1.0	0.037037037037037035	0.0	0.03568716649821834
3509	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
2469	0.0033543336863796425	0.9201131624685319	0.0	0.009435607007553849	0	0	0.05263157894736842	1	1.0	26	1.0	0.9615384615384616	26	25	1	1	0	0.03571428571428571	28	1	28	0.2	0	0.4295101186681586	0.86928409898902	0.676856589412051	0.9411352398596347	0.8684800892867883	0.7715360943684457	0.9317860762593311	0.8766589113002261	1.0	0.038461538461538464	0.0	0.0033543336863796425
2246	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
1496	0.03043645992287119	0.9226279337093102	17.5	0.032173398542704915	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733313513782426	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8139868296729782	0.910580999709704	0.8809258481644183	1.0	0.03571428571428571	0.0	0.03043645992287119
703	0.031068912757896232	0.923118098946635	0.0	0.033551409242394234	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.031068912757896232
3240	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
3874	-0.0022136528326424563	0.9254673491380947	0.0	0.007578925765252175	0	0	0.05	1	1.0	27	1.0	1.0	28	27	0	0	0	0.034482758620689655	29	1	29	0.0	0	0.49140652511743826	0.885947440285418	0.6502198187482711	0.9271368166937222	0.8684800892867883	0.8506503018910131	0.9083984023625408	0.8919750071490328	0	0	0.0	-0.00022136528326424562
5030	0.01796845944776957	0.9110194040963921	0.0	0.02257958443438842	0	0	0.041666666666666664	1	1.0	34	1.0	0.9411764705882353	33	32	2	1	0	0.027777777777777776	36	1	36	0.14285714285714285	0	0.4942211066808949	0.8860370231235557	0.6475299867013392	0.9297884707672678	0.8684800892867883	0.8711056552720825	0.8876873753707851	0.8985940833648972	1.0	0.030303030303030304	0.0	0.01796845944776957
2748	0.031068912757896232	0.923118098946635	0.0	0.033551409242394234	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.031068912757896232
1500	0.03507543895320713	0.9233582381315864	19.533333333333335	0.03541783487805903	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.03507543895320713
3850	0.0019137841716319846	0.9221738361594557	6.666666666666667	0.016595831112856375	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.0019137841716319846
1218	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.024925199707611444
3957	0.032929694807720095	0.9324537628679425	0.0	0.0467729596677496	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.032929694807720095
2949	0.024139981589348092	0.922874137032717	10.533333333333333	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
3846	-0.009829907658289866	0.9300391565440641	6.233333333333333	0.012596768373001988	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.7034509539731716	0.9356796002028085	0.8684800892867883	0.8153952679637823	0.9300640126870366	0.8840426379028246	1.0	0.03571428571428571	0.0	-0.0009829907658289866
3355	0.027529805585044018	0.9231975046966159	0.0	0.030684955986210037	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.027529805585044018
3467	0.034123253984390256	0.9232547693625873	0.0	0.0350501018539731	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.034123253984390256
3514	0.031986235293750886	0.927866525736621	0.0	0.03261869623714114	0	0	0.047619047619047616	1	1.0	29	1.0	0.9655172413793104	29	28	1	1	0	0.03225806451612903	31	1	31	0.2	0	0.4885919435539816	0.8766910436635874	0.7034509539731716	0.9281802635907679	0.8684800892867883	0.8409378241076695	0.8876873753707851	0.8871462314943558	1.0	0.034482758620689655	0.0	0.031986235293750886
2028	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
2568	-0.01824478842188582	0.9286682440345402	0.0	0.01857580065763812	0	0	0.05	1	1.0	27	1.0	0.9629629629629629	27	26	1	1	0	0.034482758620689655	29	1	29	0.2	0	0.4885919435539816	0.8765782836388579	0.6502622248509303	0.9236090546119912	0.8684800892867883	0.8101648158420839	0.8876873753707851	0.8773934455224089	1.0	0	0.0	-0.001824478842188582
2400	0.031068912757896232	0.923118098946635	0.0	0.033551409242394234	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.031068912757896232
1196	0.020124178348285084	0.9236870917831695	0.0	0.02500852358426146	0	0	0.047619047619047616	1	1.0	29	1.0	0.9655172413793104	29	28	1	1	0	0.03225806451612903	31	1	31	0.2	0	0.47044498334101903	0.8704258955629189	0.6502622248509303	0.9277556485818584	0.8684800892867883	0.86354741581615	0.8876873753707851	0.8909846512031429	1.0	0.034482758620689655	0.0	0.020124178348285084
731	0.009698803051886893	0.7584796580508422	4.05	0.012264923215060902	0	0	0.037037037037037035	1	1.0	38	1.0	1.0	39	38	0	0	0	0.025	40	1	40	0.0	0	0.3835313381504522	0.9617665863222299	0.35989235506979866	0.9086484292875541	0.3276173933435584	0.927380880702028	0.8055081440579748	0.9364228860989597	0	0	0.0	0.009698803051886893
2677	-0.0022319476940086944	0.9251445270429548	15.117647058823529	0.013774650427741987	0	0	0.043478260869565216	1	1.0	32	1.0	0.90625	30	29	3	3	0	0.029411764705882353	34	1	34	0.3333333333333333	0	0.4295101186681586	0.8744157181113428	0.676856589412051	0.9190877340155614	0.8684800892867883	0.8610608905770243	0.9300640126870366	0.8874453576323231	0.23333333333333334	0.03333333333333333	0.0	-0.00022319476940086945
1544	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
3194	0.027529805585044018	0.9231975046966159	0.0	0.030684955986210037	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.027529805585044018
466	0.0027644082742577995	0.6349657075433182	0.0	0.01175012621325891	0	0	0.18181818181818182	2	0.9285714285714286	13	0.5333333333333333	0.9285714285714286	15	13	0	1	0	0.13333333333333333	2	15	16	0.5	0	0.7972209143723344	0.9419283709298207	0.8038036115510918	0.9178015779797498	0.45304185814770237	0.844369302692859	0.8916482610237063	0.9086061667283215	1.0	0.13333333333333333	0.0	0.0027644082742577995
1291	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.024139981589348092
4295	0.03246323221864554	0.9324893257720381	0.0	0.0463273468129683	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.03246323221864554
1431	0.031068912757896232	0.923118098946635	0.0	0.033551409242394234	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.031068912757896232
3211	0.024139981589348092	0.922874137032717	0.0	0.02821502755563306	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024139981589348092
987	-0.014781319011711824	0.6937258134603255	0.0	0.015211360262607459	0	0	0.07142857142857142	1	1.0	18	0.37037037037037035	0.7777777777777778	15	14	4	4	0	0.16666666666666666	18	3	20	0.36363636363636365	0	0.6402885387449906	0.9632785027760192	0.41076292924623176	0.9376981778449169	0.3276173933435584	0.9424316694961049	0.87633076150659	0.9490509401712695	0.23333333333333334	0.26666666666666666	0.0	-0.0014781319011711823
2948	0.017954550665219754	0.9227351020860028	5.033333333333333	0.023466474472874036	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8218120912327384	0.9090979809587992	0.8827597323414966	1.0	0	0.0	0.017954550665219754
18	-5.157947375793327e-10	0.9999998957075129	0.0	3.9259317205172535e-09	0	0	0	0	0	0	1.0	0	0	0	0	1	0	1.0	1	1	1	0.25	0	0	0	0	0	0	0	0	0	0	0	0	-5.157947375793327e-11
3033	0.01373305825043882	0.9351988400044826	0.0	0.02800696503666327	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4295101186681586	0.8753086929624451	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.9116747077057014	0.8820304216367817	1.0	0	0.0	0.01373305825043882
718	0.019336295226022607	0.8041028185172086	0.0	0.019561856589165948	0	0	0.03125	1	1.0	45	1.0	0.9777777777777777	45	44	1	1	0	0.02127659574468085	47	1	47	0.2	0	0.45718332721000454	0.8932385628752607	0.5979974639289025	0.9154249941044438	0.6350074272958538	0.846486579349852	0.8282296533937227	0.8880627842038243	1.0	0	0.0	0.019336295226022607
2039	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.024925199707611444
3940	0.03280035677728046	0.9278314757742225	5.806451612903226	0.03344781740823473	0	0	0.047619047619047616	1	1.0	29	1.0	0.9655172413793104	29	28	1	1	0	0.03225806451612903	31	1	31	0.2	0	0.4885919435539816	0.8766910436635874	0.7034509539731716	0.9281802635907679	0.8684800892867883	0.8409378241076695	0.8876873753707851	0.8871462314943558	1.0	0.034482758620689655	0.0	0.03280035677728046
3089	-0.0010203406351987924	0.9267960227355687	5.157894736842105	0.001413450439423421	0	0	0.038461538461538464	1	1.0	36	1.0	0.9444444444444444	35	34	2	2	0	0.02631578947368421	38	1	38	0.2857142857142857	0	0.47044498334101903	0.9008790775510663	0.7034509539731716	0.9073215925262551	0.8684800892867883	0.8977477401057629	0.9092903707082823	0.9020558823931035	0.5142857142857142	0.02857142857142857	0.0	-0.00010203406351987925
2816	0.024925199707611444	0.9228708827402227	0.0	0.02900561744548362	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0.03571428571428571	0.0	0.024925199707611444
4568	0.03363139955523238	0.9327599371750596	7.733333333333333	0.046044074862076165	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.03363139955523238
175	7.580701207604901e-09	0.9999979862708118	0.0	1.4065097032887866e-08	0	0	0.3333333333333333	1	1.0	2	1.0	0	0	0	3	0	0	1.0	2	2	4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	7.580701207604901e-09
4980	0.03280035677728046	0.9278314757742225	7.032258064516129	0.03344781740823473	0	0	0.047619047619047616	1	1.0	29	1.0	0.9655172413793104	29	28	1	1	0	0.03225806451612903	31	1	31	0.2	0	0.4885919435539816	0.8766910436635874	0.7034509539731716	0.9281802635907679	0.8684800892867883	0.8409378241076695	0.8876873753707851	0.8871462314943558	1.0	0.06896551724137931	0.0	0.03280035677728046
4769	0.02134608838643941	0.928170188183197	0.0	0.024351189698560545	0	0	0.047619047619047616	1	1.0	29	1.0	0.9655172413793104	29	28	1	1	0	0.03225806451612903	31	1	31	0.2	0	0.4942211066808949	0.8768039902158677	0.6805292373729979	0.8269540699115256	0.8684800892867883	0.842232275139834	0.8851362216376694	0.8499076548914074	1.0	0.034482758620689655	0.0	0.02134608838643941
4827	-0.012454740679587318	0.9215448195437337	0.0	0.014393633757510425	0	0	0.07142857142857142	1	1.0	19	1.0	1.0	20	19	0	0	0	0.047619047619047616	21	1	21	0.0	0	0.4942211066808949	0.9006674300748901	0.6488536996734755	0.9226319748963481	0.8684800892867883	0.8332003062332304	0.8960018995944719	0.890637223859888	0	0	0.0	-0.0012454740679587318
3726	0.031068912757896232	0.923118098946635	6.566666666666666	0.033551409242394234	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.676856589412051	0.9306562497333656	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8814137469458111	1.0	0	0.0	0.031068912757896232
2622	0.0077769568373842884	0.9287903327930542	0.0	0.01871588157064855	0	0	0.05263157894736842	1	1.0	26	1.0	1.0	27	26	0	0	0	0.03571428571428571	28	1	28	0.0	0	0.4885919435539816	0.8722573821749526	0.6501774126456117	0.9306998416389962	0.8684800892867883	0.815887054691161	0.8876873753707851	0.8810517409943945	0	0	0.0	0.0077769568373842884
2664	-0.020443928873889013	0.9309645121602992	0.0	0.024890826155725427	0	0	0.05	1	1.0	28	1.0	0.9642857142857143	28	27	1	1	0	0.03333333333333333	30	1	30	0.2	0	0.4795184634475003	0.8733596117264629	0.6488961057761348	0.9302851276324603	0.8684800892867883	0.8160557369062509	0.910580999709704	0.8812137346056703	1.0	0	0.0	-0.0020443928873889014
92	-7.160344413468774e-06	0.9997434456971466	0.0	7.170841239870946e-06	0	0	0.75	3	0.5	2	0.5	0.5	5	2	0	1	0	0.75	3	4	6	1.0	0.6666666666666666	0.9423123926584586	0.982695601204895	0.34083668342049556	0.9452214231821857	0.6904224692724517	0.9481149901761172	0.9467342102383837	0.9631836310161557	1.0	0.2	0.0	-7.160344413468775e-07
4541	0.022658359394581825	0.9335865514741769	0.0	0.028614974306206062	0	0	0.05	1	1.0	28	1.0	0.9285714285714286	27	26	2	1	0	0.03333333333333333	30	1	30	0.14285714285714285	0	0.4885919435539816	0.8722573821749526	0.6502622248509303	0.9299593371814214	0.8684800892867883	0.8181152185407129	0.8876873753707851	0.8811732022312379	1.0	0.037037037037037035	0.0	0.022658359394581825
