robot_id,branching,branching_modules_count,limbs,extremities,length_of_limbs,extensiveness,coverage,joints,hinge_count,active_hinges_count,brick_count,touch_sensor_count,brick_sensor_count,proportion,width,height,absolute_size,sensors,symmetry,avg_period,dev_period,avg_phase_offset,dev_phase_offset,avg_amplitude,dev_amplitude,avg_intra_dev_params,avg_inter_dev_params,sensors_reach,recurrence,synaptic_reception
308,0,0,0.1,1,1.0,12,1.0,1.0,13,12,0,0,0,0.07142857142857142,1,14,14,0.0,0,0.6602736479469629,0.5776489012892256,0.7195690669727635,0.8254408389687358,0.23549938768655884,0.9639613680661503,0.8809187424460367,0.8478384904484373,0,0,0.0
309,0,0,0.125,1,1.0,10,0.5,0.8,8,8,3,4,0,0.375,8,3,12,0.4,0.4,0.5514507235409047,0.9303763877791614,0.5559185703413548,0.8650107515850248,0.5561515158258965,0.9462094719794474,0.8256396110104848,0.9197631235147236,0.375,0.125,0.0
310,0,0,0.1,2,0.9259259259259259,25,0.3020833333333333,0.8518518518518519,24,23,4,0,0,0.375,6,16,29,0.0,0.08695652173913043,0.5222207968811581,0.9070242155125158,0.7605926639949144,0.9401829845781443,0.46524781695333495,0.9290288938869363,0.8000258959161831,0.9265475524772591,0,0,0.0
311,0,0,0.07142857142857142,1,1.0,18,0.2222222222222222,0.9444444444444444,18,17,1,1,0,0.4,15,6,20,0.2,0,0.6602736479469629,0.6263304154640419,0.7195690669727635,0.7637305829348795,0.3813899604145255,0.9611851377668158,0.8447308487761845,0.8365853103440043,1.0,0.3888888888888889,0.0
312,0,0,0.2,2,0.9230769230769231,12,1.0,0.9230769230769231,13,12,1,0,0,0.06666666666666667,15,1,15,0.0,0.14285714285714285,0.6602736479469629,0.9057769273302883,0.5309464818822193,0.8861298048534434,0.7471025485787355,0.947672883335318,0.8223914780174859,0.9171172960808638,0,0,0.0
313,0,0,0.125,1,1.0,10,0.3,0.7,8,7,3,0,0,0.625,5,8,12,0.0,0,0.7858594473457788,0.8593675033078872,0.5090837213832777,0.9130087226332735,0.2756563579137249,0.8460040256258792,0.9239143127474213,0.8759756747687069,0,0,0.0
314,0,0,0.14285714285714285,2,0.9473684210526315,18,0.525,0.9473684210526315,19,18,1,1,0,0.1,2,20,21,0.2,0,0.4024709610474323,0.9315437208115338,0.5968041664354565,0.8807433021407017,0.6214752393762615,0.732588687347055,0.8218801575783056,0.8667639216667344,1.0,0.21052631578947367,0.0
315,0,0,0.08333333333333333,1,1.0,15,0.3541666666666667,0.8666666666666667,14,13,2,0,0,0.3333333333333333,4,12,17,0.0,0,0.4648997045416694,0.8601512867021996,0.768282251871901,0.9358040261562505,0.4470620153654906,0.9197082519273841,0.7641289540163563,0.9098223243909113,0,0,0.0
316,0,0,0.25,1,1.0,4,1.0,1.0,5,4,0,0,0,0.16666666666666666,1,6,6,0.0,0,0.3690779750776801,0.6772498535982329,0.18821246822468218,0.9605286088931864,0.46379880889018477,0.8096961452336734,0.7601429532610592,0.8573805707040336,0,0,0.0
317,0,0,0.25,1,1.0,3,1.0,1.0,4,3,0,0,0,0.2,1,5,5,0.0,0,0.6670968564217892,0.8311390913753152,0.7358688022723548,0.9250338607920287,0.4587150090444817,0.8258627516754943,0.8541562964051276,0.8684930805043258,0,0,0.0
318,0,0,0.3333333333333333,1,1.0,2,0.6666666666666666,0.5,1,1,2,3,0,0.6666666666666666,3,2,4,0.375,0,0.6783507017860412,0.5,0.9292048353252907,0.5,0.55370895403047,0.5,0.8265761971278325,0.5,1.0,1.0,0.43904334240434983
319,0,0,0.25,1,1.0,4,0.5,0.75,3,3,2,1,0,0.75,3,4,6,0.125,0,0.8139581252627552,0.6166255780727499,0.3334075694793186,0.9122945101561964,0.7538729345298212,0.6542574681535844,0.8814136042503802,0.7598173280313025,1.0,0.6666666666666666,0.0
320,0,0,0.125,2,0.9523809523809523,20,0.18253968253968253,0.9047619047619048,19,19,3,1,0,0.6428571428571429,9,14,23,0.1,0,0.491488481259554,0.8435608172556197,0.6897951781136415,0.9147387921803763,0.46524781695333495,0.932461016225209,0.782331249656989,0.9027067973283278,1.0,0.10526315789473684,0.0
321,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,1,0,0.047619047619047616,1,21,21,0.3333333333333333,0,0.6599862238754604,0.7520100172832219,0.660032530942608,0.9279931784377381,0.5729730223744245,0.8990758555747987,0.8809187424460367,0.8755419489187267,1.0,0.25,0.0
322,0.5,1,0.5714285714285714,4,0.375,3,0.4,0.375,7,3,2,1,0,1.0,5,5,10,0.25,0.2857142857142857,0.39207480420862584,0.9031944338836871,0.5061387955175805,0.9494504796799934,0.8453953397414186,0.9034660147350891,0.9207676946810219,0.9218319695114916,1.0,0.14285714285714285,0.0
323,0,0,0.2857142857142857,2,0.875,7,0.4166666666666667,0.875,8,7,1,2,0,0.375,8,3,10,0.4,0,0.6093785148457525,0.9029269724753665,0.2795806816589752,0.8500270014055566,0.6214752393762615,0.7433739301221567,0.8467624827388635,0.8423993699437938,0.6875,0.125,0.0
324,0,0,0.16666666666666666,1,1.0,7,1.0,0.8571428571428571,7,6,1,0,0,0.1111111111111111,9,1,9,0.0,0,0.4400628396677836,0.8618098281080847,0.3872691475602287,0.6318309496652916,0.4836428762216367,0.8454491170705346,0.7830425399625961,0.7952080785804402,0,0,0.0
325,0,0,0.125,1,1.0,10,1.0,0.8,9,8,2,0,0,0.08333333333333333,12,1,12,0.0,0,0.5771886208530471,0.89105013034509,0.8934904265176506,0.9054064573122169,0.7386931345427663,0.9426813660918093,0.8714889911288963,0.9158154439458129,0,0,0.0
326,0,0,0.1,1,1.0,12,1.0,0.8333333333333334,10,10,3,3,0,0.07142857142857142,14,1,14,0.3,0,0.36471066404601965,0.741275106403641,0.7083952116779902,0.910993590388839,0.4646784649728161,0.7410643754574032,0.8176612923033965,0.8140656464056731,0.2,0.2,0.0
327,0,0,0.1,2,0.9642857142857143,27,0.5,0.6428571428571429,18,18,11,1,0,0.6,10,6,30,0.038461538461538464,0,0.7310706374871083,0.9431358566895657,0.2630812792628575,0.9193564406404695,0.6111556752687033,0.92955685148124,0.9287901716700376,0.931333806698088,1.0,0.05555555555555555,0.0
328,0,0,0.14285714285714285,2,0.9473684210526315,18,0.2692307692307692,0.8421052631578947,17,16,3,1,0,0.46153846153846156,6,13,21,0.1111111111111111,0,0.491488481259554,0.885206091297053,0.7043939282728673,0.8782661457699441,0.5475622597946065,0.9252896900891782,0.8248647686551195,0.8982955238476881,1.0,0.17647058823529413,0.0
329,0,0,0.2727272727272727,3,0.7857142857142857,11,0.45714285714285713,0.6428571428571429,10,9,5,0,0,0.7142857142857143,7,5,16,0.0,0.2857142857142857,0.37535928655892564,0.9166759472970724,0.48702118392605226,0.8617788628156663,0.8120993902858853,0.8720204635597149,0.8609027024078947,0.8858500116348851,0,0,0.0
330,0,0,0.09090909090909091,1,1.0,14,1.0,1.0,15,14,0,1,0,0.0625,1,16,16,0.3333333333333333,0,0.6328401593390813,0.7720241181735316,0.660032530942608,0.9430470482293731,0.5533580358638656,0.8178101527660506,0.8809187424460367,0.8632735247785152,1.0,0.3333333333333333,0.0
331,0,0,0.1,1,1.0,13,0.5357142857142857,0.8461538461538461,12,11,2,0,0,0.14285714285714285,14,2,15,0.0,0,0.5332396266545063,0.9191819136958771,0.8641328826896583,0.9614876190929161,0.8242507439834228,0.9143117290084176,0.8504464824864155,0.9353589238017762,0,0,0.0
332,0,0,0.1111111111111111,1,1.0,11,1.0,1.0,12,11,0,1,0,0.07692307692307693,1,13,13,0.3333333333333333,0,0.6771807815059131,0.9149919397162486,0.3419822837152008,0.864797631520787,0.28628161412104336,0.9489968199194496,0.9286219971978141,0.9156868422083869,1.0,0,0.0
333,0,0,0.11764705882352941,2,0.9565217391304348,22,0.32051282051282054,0.8260869565217391,19,19,5,2,0,0.46153846153846156,6,13,25,0.14285714285714285,0.17391304347826086,0.491488481259554,0.9122508191068175,0.6743909950528304,0.7808017854695397,0.5475622597946065,0.9257284354151696,0.7800594530621836,0.8854289137669321,0.5526315789473684,0.15789473684210525,0.0
334,0,0,0.3,3,0.6666666666666666,8,0.4666666666666667,0.3333333333333333,7,4,6,5,0,0.3,10,3,14,0.38461538461538464,0,0.351578362200555,0.7815927037551947,0.4035342994220567,0.8918109114913825,0.7525239992210232,0.9636098049543698,0.8420490814116263,0.9020527796792804,0.2857142857142857,0.42857142857142855,0.0
335,0,0,0.1111111111111111,2,0.96,24,0.16666666666666666,0.92,23,23,3,1,0,0.5,9,18,27,0.1,0,0.491488481259554,0.8795255285810982,0.6897951781136415,0.9102917223938642,0.46524781695333495,0.932273570652156,0.782331249656989,0.909627804936559,1.0,0.08695652173913043,0.0
336,0,0,0.15384615384615385,2,0.9411764705882353,16,0.5277777777777778,0.9411764705882353,17,16,1,1,0,0.1111111111111111,2,18,19,0.2,0,0.491488481259554,0.8233878353868977,0.6381605318870254,0.8934572399608144,0.46524781695333495,0.923143066933415,0.782331249656989,0.8860103112047775,1.0,0.11764705882352941,0.0
337,0,0,0.16666666666666666,2,0.8666666666666667,13,0.2361111111111111,0.8666666666666667,14,13,2,0,0,0.5,12,6,17,0.0,0,0.728945367953764,0.9175617179269685,0.29260594195289846,0.9144182976665396,0.4047314287290854,0.9280941966400498,0.8854873361079986,0.9202259471298384,0,0,0.0
338,0,0,0.14285714285714285,1,1.0,8,0.3333333333333333,0.75,7,6,2,2,0,0.8333333333333334,5,6,10,0.2857142857142857,0,0.7301205689966958,0.910792021434881,0.6770064627995618,0.9011247755665892,0.5475622597946065,0.8043960416981571,0.8248647686551195,0.878934248257991,0.5714285714285714,0.2857142857142857,0.0
339,0,0,0.1,1,1.0,12,1.0,0.8333333333333334,10,10,3,3,0,0.07142857142857142,14,1,14,0.3,0,0.36471066404601965,0.741275106403641,0.7083952116779902,0.910993590388839,0.4646784649728161,0.7410643754574032,0.8176612923033965,0.8140656464056731,0.2,0.2,0.0
340,0,0,0.1,1,1.0,12,1.0,0.8333333333333334,11,10,2,0,0,0.07142857142857142,1,14,14,0.0,0,0.5332396266545063,0.8768732863712069,0.8934904265176506,0.6889874297562922,0.47695409483017226,0.91722017854266,0.8322144166282124,0.8482876892076293,0,0,0.0
341,0,0,0.05263157894736842,1,1.0,26,0.18181818181818182,0.9230769230769231,25,24,2,1,0,0.3181818181818182,7,22,28,0.14285714285714285,0,0.6599862238754604,0.8444883647068357,0.6897951781136415,0.8512075342520264,0.7386931345427663,0.9343528634852762,0.8248647686551195,0.8839683256948034,1.0,0.32,0.0
342,0,0,0.1,1,1.0,13,0.5357142857142857,0.8461538461538461,12,11,2,0,0,0.14285714285714285,2,14,15,0.0,0,0.8416893785574724,0.923858287875832,0.524445290329021,0.6783626343323946,0.4976880038034979,0.934517232508881,0.9074175907726236,0.8772692397058373,0,0,0.0
343,0,0,0.3333333333333333,3,0.6363636363636364,7,0.325,0.6363636363636364,8,7,4,1,0,0.625,5,8,13,0.09090909090909091,0.18181818181818182,0.43745531820195394,0.7852549749295992,0.6123121990360276,0.6115962065521143,0.5475622597946065,0.9069948413853738,0.8206740746728899,0.7929317248138203,1.0,0.25,0.0
344,0,0,0.375,3,0.6,6,0.5,0.6,9,6,2,1,0,0.375,3,8,12,0.2,0,0.9147993934745513,0.7839645876007659,0.9242614934576509,0.823176038240455,0.8810881514775231,0.8700856232569505,0.6658964079328908,0.8286681775978086,1.0,0.1111111111111111,0.0
345,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,1,0,0.047619047619047616,1,21,21,0.3333333333333333,0,0.6369950732696383,0.8099499324623843,0.7176716674852598,0.7349914443117592,0.513880624655239,0.9554588267937486,0.8322029691959424,0.8635609439269168,1.0,0.25,0.0
346,0,0,0.125,3,0.8787878787878788,29,0.16666666666666666,0.6060606060606061,22,20,12,8,0,0.47619047619047616,21,10,35,0.3076923076923077,0.13793103448275862,0.697110507727749,0.7095047739156976,0.6544558360920527,0.7707401985428093,0.6239215230695494,0.9475694715585039,0.812113991053887,0.8411258526400947,0.045454545454545456,0.045454545454545456,0.0
347,0,0,0.125,1,1.0,9,1.0,1.0,10,9,0,0,0,0.09090909090909091,11,1,11,0.0,0,0.41276609566987066,0.9039304788514162,0.3334075694793186,0.8525720337666097,0.6511136436029741,0.8572297077492407,0.8380239185605495,0.8732150034094192,0,0,0.0
348,0,0,0.1,1,1.0,12,1.0,1.0,13,12,0,1,0,0.07142857142857142,1,14,14,0.3333333333333333,0,0.641915274325296,0.7822111480383629,0.660032530942608,0.9330353503585749,0.5004807161679858,0.8262783140580718,0.8809187424460367,0.8610595235644074,1.0,0.3076923076923077,0.0
349,0,0,0.2222222222222222,2,0.8181818181818182,9,0.325,0.8181818181818182,11,9,1,0,0,0.4,10,4,13,0.0,0,0.7443971552387092,0.7539968380710702,0.6294592175663988,0.9409532501059333,0.6717550855576127,0.8627082348437816,0.7497471529976663,0.8708908691474053,0,0,0.0
350,0,0,0.125,1,1.0,10,1.0,1.0,11,10,0,0,0,0.08333333333333333,1,12,12,0.0,0,0.5332396266545063,0.7947953218473139,0.7759718397488875,0.9484954786047418,0.5533580358638656,0.7988108066116328,0.8322144166282124,0.8678468957682803,0,0,0.0
351,0,0,0.1,1,1.0,12,1.0,1.0,13,12,0,1,0,0.07142857142857142,1,14,14,0.3333333333333333,0,0.641915274325296,0.7822111480383629,0.660032530942608,0.9330353503585749,0.5004807161679858,0.8262783140580718,0.8809187424460367,0.8610595235644074,1.0,0.3076923076923077,0.0
352,0,0,0.1111111111111111,1,1.0,11,1.0,0.9090909090909091,11,10,1,0,0,0.07692307692307693,13,1,13,0.0,0,0.4404460979103789,0.9516106026444071,0.2318568510250297,0.8668261083394658,0.7813343071637956,0.9357947883855542,0.9061928783768537,0.9248716202608513,0,0,0.0
353,0,0,0.125,1,1.0,9,1.0,0.8888888888888888,9,8,1,0,0,0.09090909090909091,11,1,11,0.0,0,0.5375086266335012,0.829997075084845,0.7883393251944053,0.8954951191806974,0.5355159662674315,0.9235866572075353,0.874162754399065,0.8884777627956263,0,0,0.0
354,0,0,0.1,1,1.0,13,1.0,1.0,14,13,0,0,0,0.06666666666666667,15,1,15,0.0,0,0.3138959002535668,0.9407167624662586,0.484322501618626,0.8457462369895956,0.6511136436029741,0.8432974190138599,0.870805725597921,0.8859107623041262,0,0,0.0
355,0,0,0.1111111111111111,2,0.96,24,0.16666666666666666,0.92,23,23,3,1,0,0.5,9,18,27,0.1,0,0.491488481259554,0.8676275875104015,0.6897951781136415,0.9102917223938642,0.46524781695333495,0.932273570652156,0.782331249656989,0.9066300621476016,1.0,0.08695652173913043,0.0
356,0.5,1,0.42857142857142855,3,0.625,5,0.5,0.375,4,3,5,1,0,0.8,4,5,10,0.07692307692307693,0.5,0.7675297171415824,0.8772849878854805,0.7856350100804772,0.6214157689578466,0.16808042516430693,0.6861008078908643,0.952472306408423,0.7467765839048157,1.0,0,0.0
357,0,0,0.07142857142857142,1,1.0,19,0.375,0.8421052631578947,17,16,3,3,0,0.875,7,8,21,0.3333333333333333,0,0.6202725915088549,0.7608612339946857,0.5827250302083096,0.9257446234726141,0.5925880088849833,0.8192955788391408,0.789784410619425,0.8495009764172513,0.11764705882352941,0.058823529411764705,0.0
358,0,0,0.16666666666666666,1,1.0,6,1.0,1.0,7,6,0,0,0,0.125,1,8,8,0.0,0,0.5295360254650407,0.8430511690693021,0.7157742679977559,0.8458255151332243,0.34663035836904715,0.9561330915254421,0.874162754399065,0.8961373434459803,0,0,0.0
359,0,0,0.13333333333333333,2,0.9,18,0.39285714285714285,0.7,15,14,6,0,0,0.875,8,7,22,0.0,0.4,0.6599862238754604,0.8399837672257616,0.3872691475602287,0.9234789786142099,0.34663035836904715,0.9559218914698349,0.8589345563640209,0.9174707254768225,0,0,0.0
360,0,0,0.0625,1,1.0,22,0.15384615384615385,0.8181818181818182,19,18,4,4,0,0.9230769230769231,13,12,24,0.36363636363636365,0,0.5289454883681415,0.9405290035049275,0.45465770154997215,0.8938630910647833,0.21987166148902276,0.9345995776992182,0.8845422800002054,0.925333452338378,0.2631578947368421,0.47368421052631576,0.0
361,0,0,0.09090909090909091,1,1.0,14,1.0,1.0,15,14,0,0,0,0.0625,1,16,16,0.0,0,0.6599862238754604,0.7831098773833337,0.7195690669727635,0.8662575481603326,0.5004807161679858,0.9358685779387086,0.8809187424460367,0.8748160836626538,0,0,0.0
362,0,0,0.25,2,0.7777777777777778,7,0.7333333333333333,0.5555555555555556,7,5,3,1,0,0.6,3,5,11,0.125,0,0.6396828611540456,0.8511860643368893,0.8547780102561224,0.858146839878663,0.7168937004698774,0.9489478864655069,0.8694975292935898,0.8961792474520949,1.0,0.14285714285714285,0.0
363,0,0,0.2727272727272727,3,0.7142857142857143,10,0.3333333333333333,0.6428571428571429,12,9,3,1,0,0.75,6,8,16,0.14285714285714285,0,0.4202149320186557,0.9595033077023687,0.6017550039732145,0.876522252599301,0.41990478675112647,0.9100701728560913,0.8845422800002054,0.9227180204896548,1.0,0.08333333333333333,0.0
364,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,1,0,0.047619047619047616,1,21,21,0.3333333333333333,0,0.6158700571712099,0.9070350348874713,0.39143715599999973,0.9364539335374932,0.5925880088849833,0.6584298693484473,0.8593332887654122,0.8670203340082271,1.0,0,0.0
365,0,0,0.2,1,1.0,5,0.5833333333333334,0.8,5,4,1,1,0,0.3333333333333333,6,2,7,0.2,0,0.9180802967282847,0.9156205367001415,0.5660311912958504,0.8751284650157202,0.3007839122155759,0.9340787794887859,0.9469547539443027,0.9111281289066897,1.0,0.4,0.0
366,0,0,0.1,1,1.0,13,0.5357142857142857,0.8461538461538461,12,11,2,0,0,0.14285714285714285,2,14,15,0.0,0,0.8416893785574724,0.923858287875832,0.524445290329021,0.6783626343323946,0.4976880038034979,0.934517232508881,0.9074175907726236,0.8772692397058373,0,0,0.0
367,0,0,0.14285714285714285,2,0.9473684210526315,18,0.20192307692307693,0.8947368421052632,17,17,3,1,0,0.6153846153846154,8,13,21,0.1,0,0.491488481259554,0.8238341249350084,0.6897951781136415,0.9188285620469184,0.46524781695333495,0.9336661307081956,0.782331249656989,0.9006528135479778,1.0,0.23529411764705882,0.0
368,0,0,0.1,1,1.0,12,1.0,0.8333333333333334,10,10,3,3,0,0.07142857142857142,14,1,14,0.3,0,0.36471066404601965,0.741275106403641,0.7083952116779902,0.910993590388839,0.4646784649728161,0.7410643754574032,0.8176612923033965,0.8140656464056731,0.2,0.2,0.0
369,0.14285714285714285,1,0.1875,3,0.8636363636363636,19,0.25,0.5454545454545454,14,12,9,0,0,0.6666666666666666,12,8,24,0.0,0.2727272727272727,0.6771807815059131,0.8155092115882295,0.6917919660450719,0.8030008707854573,0.89335340180834,0.9557903973301929,0.8527110685881231,0.8795655104125442,0,0,0.0
370,0,0,0.125,2,0.9047619047619048,19,0.2875,0.6190476190476191,15,13,7,4,0,0.8,8,10,23,0.25,0.09523809523809523,0.6433554621050177,0.8138840947951584,0.8542217688780198,0.8210367286589434,0.6717550855576127,0.9137082770539978,0.8256396110104848,0.8564612963614959,0.13333333333333333,0.13333333333333333,0.0
371,0,0,0.1,1,1.0,13,1.0,1.0,14,13,0,0,0,0.06666666666666667,1,15,15,0.0,0,0.6114675228335649,0.8853394071368641,0.3206446355926983,0.9079364829510924,0.5960808561067047,0.6551058755687564,0.8548108549367106,0.8399805341958135,0,0,0.0
372,0,0,0.125,1,1.0,10,1.0,1.0,11,10,0,0,0,0.08333333333333333,12,1,12,0.0,0,0.8089033681429576,0.7835286055040722,0.2212761931033797,0.9012200859008005,0.558594077621323,0.7813864784561295,0.9177777438346882,0.8306615335780485,0,0,0.0
373,0,0,0.08333333333333333,1,1.0,16,0.25,0.8125,14,13,3,5,0,0.5,6,12,18,0.5555555555555556,0,0.6612137332079977,0.8361530434834423,0.4842382711433239,0.9400716634199293,0.5925880088849833,0.8125097695258902,0.7786200451228953,0.8754134431276209,0.07142857142857142,0.07142857142857142,0.0
374,0,0,0.1111111111111111,2,0.9583333333333334,23,0.18055555555555555,0.9166666666666666,23,22,2,1,0,0.4444444444444444,8,18,26,0.14285714285714285,0,0.6599862238754604,0.8480624245474444,0.6897951781136415,0.8187430172501305,0.7649292402473438,0.9464131800735575,0.7800594530621836,0.8842088355688413,1.0,0.391304347826087,0.0
375,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,1,0,0.047619047619047616,1,21,21,0.3333333333333333,0,0.6592499004505133,0.7534251305107453,0.660032530942608,0.9279931784377381,0.5729730223744245,0.8990758555747987,0.8809187424460367,0.8758178364977407,1.0,0.25,0.0
376,0,0,0.125,1,1.0,10,1.0,1.0,11,10,0,0,0,0.08333333333333333,1,12,12,0.0,0,0.5332396266545063,0.7947953218473139,0.7759718397488875,0.9484954786047418,0.5533580358638656,0.7988108066116328,0.8322144166282124,0.8678468957682803,0,0,0.0
377,0,0,0.125,1,1.0,10,1.0,1.0,11,10,0,0,0,0.08333333333333333,1,12,12,0.0,0,0.5033216260900634,0.9434385660064621,0.3419822837152008,0.9073471120441047,0.4538816050625753,0.9343648188800814,0.9113775505221962,0.9298165413435235,0,0,0.0
378,0,0,0.125,1,1.0,10,0.3,0.9,9,9,2,1,0,0.625,8,5,12,0.125,0,0.534765236030541,0.9636054739631913,0.6418735624716713,0.958072975477786,0.32340678697584996,0.9510260890991069,0.9468996937663979,0.9578653550962969,1.0,0.2222222222222222,0.0
379,0,0,0.14285714285714285,1,1.0,8,1.0,0.875,7,7,2,1,0,0.1,1,10,10,0.125,0,0.5991526138498682,0.9482652826726322,0.6574922625315628,0.9194017078842441,0.6214752393762615,0.8691562912125261,0.8687240849277537,0.9177446006965005,1.0,0,0.0
380,0,0,0.07142857142857142,1,1.0,19,1.0,0.9473684210526315,19,18,1,0,0,0.047619047619047616,1,21,21,0.0,0,0.491488481259554,0.8889548252176258,0.6897951781136415,0.9079218038850334,0.5475622597946065,0.8468258856293791,0.8248647686551195,0.8835188405259372,0,0,0.0
381,0,0,0.08333333333333333,1,1.0,16,0.3333333333333333,0.6875,12,11,5,1,0,0.6666666666666666,9,6,18,0.07692307692307693,0,0.17567365789780504,0.7958835003327751,0.6117131103218989,0.8616034746532135,0.4417806608581161,0.8886778325106607,0.8702853495177318,0.8526552427735732,1.0,0.16666666666666666,0.0
382,0,0,0.14285714285714285,2,0.9473684210526315,18,0.2692307692307692,0.8421052631578947,17,16,3,1,0,0.46153846153846156,6,13,21,0.1111111111111111,0,0.491488481259554,0.885206091297053,0.7043939282728673,0.8782661457699441,0.5475622597946065,0.9311361608634646,0.8248647686551195,0.9009379207021023,1.0,0.17647058823529413,0.0
383,0,0,0.07692307692307693,1,1.0,17,1.0,1.0,18,17,0,0,0,0.05263157894736842,19,1,19,0.0,0,0.6601299359112116,0.8959876953466331,0.7195690669727635,0.8927235125260373,0.6957024269279174,0.9339281164148797,0.9003486498352792,0.9094535015072007,0,0,0.0
384,0,0,0.06666666666666667,1,1.0,20,0.2,0.85,18,17,3,1,0,0.9090909090909091,10,11,22,0.1111111111111111,0,0.4372562074505867,0.9015121506525914,0.7386510451486841,0.909007076740277,0.7386931345427663,0.8536108663592943,0.8248647686551195,0.8902182980191267,1.0,0.1111111111111111,0.0
385,0,0,0.06666666666666667,1,1.0,20,0.3055555555555556,0.65,14,13,7,3,0,0.8888888888888888,9,8,22,0.17647058823529413,0.2,0.4944946501699922,0.9170406997844817,0.3890889192142054,0.8844119626312968,0.7967466826336034,0.8134857792909207,0.9061715274508625,0.8776294859640604,0.42857142857142855,0.14285714285714285,0.0
386,0,0,0.09090909090909091,1,1.0,14,1.0,1.0,15,14,0,0,0,0.0625,1,16,16,0.0,0,0.6599862238754604,0.7831098773833337,0.7195690669727635,0.8662575481603326,0.5004807161679858,0.9358685779387086,0.8809187424460367,0.8748160836626538,0,0,0.0
387,0,0,0.3333333333333333,3,0.8181818181818182,9,0.5416666666666666,0.8181818181818182,11,9,1,0,0,0.16666666666666666,12,2,13,0.0,0.18181818181818182,0.4818892164330175,0.8181405887797704,0.32070775285783865,0.8886739715530891,0.7335646721003083,0.9514697637595081,0.8587865242900293,0.8989515918793918,0,0,0.0
388,0,0,0.14285714285714285,2,0.9473684210526315,18,0.2692307692307692,0.8421052631578947,17,16,3,1,0,0.46153846153846156,6,13,21,0.1111111111111111,0,0.491488481259554,0.885206091297053,0.7043939282728673,0.8782661457699441,0.5475622597946065,0.9252896900891782,0.8248647686551195,0.8982955238476881,1.0,0.17647058823529413,0.0
389,0,0,0.125,1,1.0,10,1.0,0.9,9,9,2,1,0,0.08333333333333333,12,1,12,0.125,0,0.7485401054183989,0.8980838972931395,0.3872691475602287,0.9536129544599838,0.32340678697584996,0.930692495303148,0.8589345563640209,0.9307913301182535,1.0,0.3333333333333333,0.0
390,0,0,0.14285714285714285,1,1.0,8,1.0,1.0,9,8,0,0,0,0.1,10,1,10,0.0,0,0.7039538198191468,0.8817650276607777,0.7467067444050197,0.9503781688496409,0.3653816801170632,0.9015491938169159,0.9121279944280959,0.9162213255108697,0,0,0.0
391,0,0,0.1,1,1.0,12,1.0,0.8333333333333334,10,10,3,3,0,0.07142857142857142,14,1,14,0.3,0,0.36471066404601965,0.741275106403641,0.7083952116779902,0.910993590388839,0.4646784649728161,0.7410643754574032,0.8176612923033965,0.8140656464056731,0.2,0.2,0.0
392,0,0,0.6666666666666666,2,0.5,1,0.6666666666666666,0,0,0,3,5,0,0.6666666666666666,3,2,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0.08333333333333333,1,1.0,16,1.0,1.0,17,16,0,0,0,0.05555555555555555,18,1,18,0.0,0,0.5289454883681415,0.923013447572997,0.3368303670998321,0.8177749045858236,0.35688789583739833,0.8983231042426425,0.8358939040772324,0.8864212359600119,0,0,0.0
394,0,0,0.21428571428571427,3,0.7777777777777778,14,0.37037037037037035,0.6111111111111112,12,11,7,4,0,0.6666666666666666,9,6,20,0.23529411764705882,0.2857142857142857,0.39271948718562555,0.7531294145589472,0.5827250302083096,0.8951114532834188,0.5004807161679858,0.9219577477456306,0.7809250906501848,0.8709693993072277,0.08333333333333333,0.16666666666666666,0.0
395,0,0,0.125,2,0.9047619047619048,19,0.2875,0.6190476190476191,15,13,7,4,0,0.8,8,10,23,0.25,0.09523809523809523,0.6433554621050177,0.8138840947951584,0.8542217688780198,0.8210367286589434,0.6717550855576127,0.9137082770539978,0.8256396110104848,0.8564612963614959,0.13333333333333333,0.13333333333333333,0.0
396,0,0,0.1111111111111111,1,1.0,11,1.0,1.0,12,11,0,0,0,0.07692307692307693,13,1,13,0.0,0,0.31079879522596465,0.9538102964439363,0.43156656040331154,0.9282887950440277,0.6511136436029741,0.8664077783330414,0.8970163658839895,0.923153750728796,0,0,0.0
397,0,0,0.21428571428571427,3,0.7777777777777778,14,0.2,0.6666666666666666,13,12,6,0,0,1.0,10,10,20,0.0,0,0.653638597963273,0.8904371920056305,0.4480385656179675,0.9337891264276738,0.5217335869742649,0.8595180916546816,0.819176593961004,0.8988311744986938,0,0,0.0
398,0,0,0.08333333333333333,1,1.0,16,0.375,0.8125,13,13,4,3,0,0.1875,3,16,18,0.25,0,0.6829395574881217,0.9097422903854094,0.6770064627995618,0.9047236687946556,0.5004807161679858,0.9203337953019646,0.7786200451228953,0.9118211840049395,0.38461538461538464,0,0.0
399,0,0,0.1,1,1.0,13,0.5357142857142857,0.9230769230769231,13,12,1,1,0,0.14285714285714285,2,14,15,0.2,0,0.6602736479469629,0.6593904367539007,0.7195690669727635,0.7354592936656701,0.23549938768655884,0.9625395326013744,0.8809187424460367,0.8379593915035684,1.0,0.38461538461538464,0.0
