generation	robot_id
68	2734
68	3339
68	3233
68	3443
68	3431
68	3344
68	3327
68	3269
68	3495
68	3424
68	3470
68	3465
68	3261
68	2828
68	3493
68	3187
68	2954
68	3304
68	3411
68	3244
68	3267
68	3340
68	3414
68	3401
68	3185
68	3477
68	3369
68	3239
68	3155
68	3466
68	3467
68	3216
68	3224
68	3157
68	3218
68	3292
68	3136
68	3492
68	3489
68	3276
68	3403
68	2948
68	3468
68	3301
68	3300
68	3294
68	3341
68	3373
97	4935
97	4924
97	4765
97	4800
97	4936
97	4942
97	4833
97	4917
97	4400
97	4938
97	4673
97	4901
97	4487
97	4875
97	4931
97	4826
97	4362
97	4913
97	4907
97	4699
97	4507
97	4815
97	4566
97	4921
97	4919
97	4825
97	4814
97	4926
97	4731
97	4933
97	4632
97	4867
97	4670
97	4521
97	4854
97	4807
97	4950
97	4618
97	4552
97	4783
97	4567
97	4865
97	4668
97	4823
97	4841
97	4401
97	4770
97	4764
97	4848
97	4282
97	4930
97	4874
97	4812
97	4687
97	4949
97	4876
97	4885
97	4720
97	4743
97	4713
97	4884
97	4830
97	4827
97	4868
97	4877
97	4932
97	4602
97	4738
97	4012
97	4790
97	4946
97	4697
97	4788
97	4231
97	4920
97	4769
97	4560
97	4902
97	4947
97	4806
97	4824
97	4434
97	4622
97	4820
97	4899
97	4811
97	4948
97	4881
97	4768
97	4378
97	4943
97	4889
97	4887
97	4862
97	4576
97	4897
97	4915
97	4880
97	4734
97	4941
1	67
1	78
1	40
1	136
1	133
1	103
1	44
1	21
1	15
1	111
1	119
1	92
1	84
1	12
1	41
1	137
1	91
1	77
1	38
1	64
1	134
1	19
1	128
1	85
1	49
1	45
1	142
1	35
1	113
1	150
1	115
1	80
1	112
1	17
1	108
1	23
1	57
1	147
1	62
1	107
1	122
1	22
1	29
1	4
1	101
1	104
1	76
1	146
1	25
1	61
1	81
1	72
1	89
1	11
1	24
1	110
1	139
1	10
1	56
1	75
1	59
1	43
1	102
1	47
1	74
1	90
1	7
1	1
1	5
1	26
1	126
1	109
1	31
1	131
1	63
1	54
1	100
1	6
1	96
1	120
1	48
1	69
1	87
1	46
1	144
1	116
1	132
1	94
1	14
1	148
1	9
1	28
1	68
1	125
1	97
1	117
1	55
1	135
1	50
1	2
12	655
12	432
12	398
12	653
12	321
12	435
12	241
12	622
12	683
12	673
12	360
12	680
12	418
12	580
12	593
12	691
12	487
12	699
12	660
12	536
12	696
12	611
12	48
12	323
12	693
12	308
12	627
12	664
12	358
12	464
12	317
12	493
12	555
12	645
12	678
12	654
12	557
12	652
12	656
12	584
12	515
12	667
12	674
12	565
12	436
12	365
12	547
12	671
12	659
12	679
12	178
12	602
12	507
12	539
12	633
12	498
12	682
12	366
12	649
12	635
12	215
12	419
12	554
12	480
12	662
12	501
12	467
12	644
12	395
12	525
12	449
12	558
12	604
12	260
12	642
12	343
12	383
12	663
12	550
12	332
12	610
12	483
12	643
12	661
12	658
12	616
12	337
12	373
12	675
12	686
12	287
12	690
12	631
12	177
12	694
12	684
12	342
12	688
12	511
12	451
46	1927
46	2337
46	2382
46	2372
46	2315
46	2193
46	2395
46	2325
46	2240
46	2297
46	2137
46	2347
46	2284
46	1943
46	1972
46	1778
46	2367
46	2264
46	1140
46	2320
46	2063
46	1664
46	2319
46	2227
46	2018
46	2352
46	2231
46	2238
46	2311
46	2318
46	2271
46	1447
46	2362
46	2398
46	2368
46	1879
46	2389
46	1885
46	2355
46	2370
46	2274
46	2283
46	2220
46	2243
46	1551
46	2304
46	2376
46	2154
46	1808
46	2357
46	2070
46	2241
46	1243
46	2386
46	2267
46	2294
46	1891
46	1970
46	2316
46	2156
46	2004
46	2269
46	2366
46	1963
46	2340
46	2379
46	2292
46	2346
46	2041
46	2086
46	2321
46	2289
46	2343
46	2380
46	2393
46	2129
46	2246
46	2230
46	2310
46	2322
46	2361
46	2035
46	2369
46	2249
46	2293
46	1518
46	2397
46	2377
46	2079
46	2252
46	1563
46	2272
46	2257
46	2353
46	2396
46	1971
46	2302
46	2387
46	2275
46	2123
62	3043
62	3006
62	3067
62	3151
62	3179
62	3050
62	3039
62	2977
62	3184
62	3105
62	3055
62	2516
62	2325
62	3166
62	3042
62	2981
62	3007
62	3148
62	2969
62	3031
62	3188
62	3106
62	3086
62	1140
62	2436
62	3057
62	3180
62	2903
62	3136
62	2912
62	3155
62	3118
62	3190
62	3189
62	3026
62	3092
62	3081
62	2931
62	3113
62	2920
62	3200
62	2989
62	3091
62	2734
62	3153
62	3122
62	3192
62	3162
62	3036
62	3024
62	2942
62	2828
62	3164
62	2954
62	2577
62	3138
62	3178
62	3095
62	2775
62	3150
62	3157
62	2717
62	3109
62	3012
62	3135
62	3165
62	2625
62	2642
62	3152
62	3102
62	3173
62	2811
62	2907
62	2623
62	3149
62	2963
62	3054
62	3141
62	2768
62	3121
62	3126
62	3030
62	3196
62	3187
62	2784
62	3198
62	2865
62	2831
62	3132
62	3185
62	3137
62	3154
62	2948
62	3016
62	3143
62	3053
62	3075
62	2817
62	2803
62	3146
80	3861
80	3978
80	4089
80	3762
80	4070
80	3733
80	4042
80	4096
80	3718
80	3986
80	3510
80	3915
80	4074
80	3856
80	3741
80	4067
80	3955
80	3656
80	3659
80	4012
80	3467
80	4026
80	4020
80	3898
80	3716
80	3600
80	3985
80	4098
80	3702
80	3849
80	3970
80	3686
80	3584
80	4030
80	3979
80	3976
80	3478
80	4058
80	4073
80	4021
80	3313
80	3570
80	3671
80	3813
80	3942
80	3984
80	4049
80	4075
80	3690
80	4076
80	3924
80	4054
80	3987
80	3982
80	3827
80	3540
80	4010
80	4041
80	4007
80	2828
80	3963
80	4004
80	4068
80	4053
80	3501
80	3830
80	3880
80	4066
80	4011
80	3926
80	3772
80	3616
80	3866
80	4062
80	4024
80	3625
80	4064
80	4095
80	3744
80	4034
80	4029
80	3539
80	3890
80	4092
80	4043
80	4028
80	3988
80	4087
80	3773
80	3937
80	4094
80	3776
80	3901
80	3833
80	3947
80	3755
80	4057
80	3971
80	3934
80	4100
81	4115
81	4101
81	3984
81	4010
81	4114
81	4098
81	3762
81	3987
81	3733
81	4096
81	3718
81	3510
81	4140
81	3856
81	4053
81	3741
81	4073
81	4095
81	3942
81	3963
81	4028
81	3656
81	3659
81	3467
81	3898
81	3716
81	3600
81	3702
81	3849
81	3686
81	4020
81	3584
81	4049
81	4111
81	3970
81	4024
81	4041
81	4127
81	3313
81	3570
81	3671
81	3813
81	4144
81	3947
81	4030
81	3690
81	3971
81	3924
81	4029
81	3540
81	4126
81	3937
81	4105
81	3986
81	2828
81	3926
81	4131
81	4122
81	3982
81	4042
81	3979
81	4012
81	3955
81	4117
81	4026
81	3501
81	3830
81	3880
81	4136
81	4124
81	4043
81	4112
81	4100
81	3934
81	4034
81	4145
81	4120
81	3772
81	4007
81	3616
81	3866
81	3625
81	3744
81	3539
81	3985
81	4011
81	4064
81	3890
81	3988
81	4004
81	4137
81	3773
81	4116
81	4054
81	3776
81	4075
81	3833
81	4118
81	3976
81	4113
19	816
19	901
19	830
19	974
19	938
19	900
19	1007
19	894
19	747
19	1009
19	1010
19	593
19	976
19	691
19	1031
19	703
19	1014
19	1002
19	729
19	992
19	965
19	1050
19	1048
19	1040
19	989
19	814
19	555
19	962
19	949
19	1015
19	859
19	656
19	1026
19	1005
19	1028
19	982
19	906
19	1016
19	858
19	927
19	1032
19	958
19	878
19	1025
19	667
19	968
19	732
19	886
19	972
19	784
19	944
19	501
19	835
19	704
19	915
19	1047
19	868
19	804
19	1017
19	753
19	977
19	956
19	904
19	995
19	826
19	997
19	772
19	823
19	712
19	1038
19	759
19	1030
19	649
19	978
19	383
19	1042
19	1036
19	999
19	1021
19	885
19	919
19	1046
19	942
19	1044
19	797
19	373
19	718
19	893
19	950
19	787
19	1034
19	287
19	865
19	844
19	860
19	1022
19	975
19	1029
19	342
19	1006
10	557
10	432
10	555
10	398
10	239
10	321
10	585
10	547
10	435
10	241
10	593
10	341
10	420
10	360
10	418
10	562
10	550
10	581
10	487
10	48
10	323
10	308
10	525
10	358
10	565
10	464
10	317
10	493
10	563
10	568
10	89
10	77
10	511
10	536
10	436
10	365
10	410
10	178
10	335
10	507
10	440
10	523
10	506
10	498
10	468
10	366
10	447
10	543
10	584
10	215
10	554
10	459
10	558
10	419
10	480
10	230
10	501
10	467
10	87
10	578
10	395
10	376
10	247
10	449
10	260
10	439
10	586
10	561
10	539
10	331
10	343
10	515
10	383
10	564
10	393
10	504
10	332
10	483
10	403
10	591
10	442
10	580
10	337
10	373
10	287
10	177
10	552
10	157
10	556
10	597
10	349
10	522
10	521
10	588
10	567
10	489
10	342
10	451
10	455
10	108
28	1292
28	1474
28	1483
28	1269
28	1374
28	900
28	1403
28	1479
28	1375
28	1339
28	1272
28	1119
28	1418
28	1456
28	1469
28	1389
28	1420
28	1311
28	1249
28	1376
28	1379
28	1283
28	1135
28	1140
28	1407
28	1365
28	1331
28	1482
28	1210
28	1471
28	1498
28	1464
28	1307
28	1387
28	1256
28	982
28	1006
28	906
28	1317
28	1486
28	1425
28	1476
28	1447
28	1255
28	1316
28	1484
28	1050
28	1455
28	1286
28	1287
28	501
28	1481
28	1079
28	1429
28	1465
28	1373
28	1354
28	1314
28	753
28	1472
28	1457
28	1273
28	1332
28	1361
28	1322
28	1243
28	904
28	1435
28	1462
28	1424
28	1217
28	1352
28	383
28	1463
28	1388
28	1021
28	1133
28	1441
28	1009
28	1342
28	885
28	1320
28	1277
28	1060
28	1262
28	1452
28	797
28	1473
28	373
28	1319
28	1421
28	1445
28	1478
28	1438
28	1434
28	1390
28	1309
28	1496
28	1467
28	1017
44	1927
44	2274
44	2237
44	2290
44	2232
44	2233
44	2104
44	2281
44	2193
44	1995
44	2296
44	2137
44	2192
44	2155
44	1943
44	1972
44	2014
44	1778
44	2272
44	1140
44	1407
44	2239
44	1365
44	2285
44	2246
44	2063
44	1773
44	1664
44	2271
44	2018
44	2252
44	2292
44	2287
44	2241
44	2284
44	2003
44	2150
44	2294
44	1938
44	1990
44	2240
44	2278
44	2118
44	1447
44	2231
44	1879
44	2227
44	1885
44	2283
44	2238
44	1551
44	2243
44	2154
44	1808
44	1929
44	1429
44	2070
44	2267
44	2266
44	1243
44	2230
44	1891
44	1970
44	2156
44	2249
44	2004
44	1963
44	2041
44	2086
44	2126
44	2120
44	2220
44	2300
44	1841
44	1342
44	2275
44	1625
44	2129
44	2257
44	2258
44	2289
44	1936
44	2032
44	2264
44	2035
44	1845
44	1757
44	2269
44	1518
44	2079
44	1563
44	2293
44	2297
44	2299
44	2268
44	2103
44	1996
44	1971
44	2226
44	2123
69	3383
69	3231
69	3483
69	3050
69	3541
69	3039
69	3527
69	3437
69	3428
69	3507
69	3334
69	3007
69	3192
69	3478
69	3545
69	3472
69	3533
69	3531
69	3519
69	3109
69	3031
69	3498
69	3491
69	3536
69	3523
69	3464
69	3416
69	3346
69	2436
69	3391
69	3510
69	3298
69	3315
69	3497
69	2912
69	3359
69	3522
69	3534
69	3537
69	3458
69	3288
69	3313
69	3364
69	3433
69	3496
69	3446
69	3500
69	3538
69	3321
69	2734
69	3339
69	3233
69	3443
69	3431
69	3344
69	3269
69	3495
69	3424
69	3470
69	3465
69	3261
69	2828
69	3187
69	2954
69	3304
69	3411
69	3547
69	3539
69	3267
69	3340
69	3414
69	3401
69	3506
69	3185
69	3477
69	3239
69	3530
69	3466
69	3467
69	3157
69	3540
69	3218
69	3292
69	3136
69	3492
69	3511
69	3518
69	3528
69	3521
69	3501
69	3403
69	3546
69	2948
69	3468
69	3301
69	3548
69	3300
69	3294
69	3341
69	3373
53	2598
53	2493
53	2717
53	2584
53	2710
53	2397
53	2568
53	2369
53	2555
53	2651
53	2703
53	2516
53	2325
53	2621
53	2625
53	2724
53	2676
53	2347
53	2530
53	2577
53	2682
53	2748
53	2631
53	2645
53	2597
53	1778
53	2417
53	2658
53	2520
53	1140
53	2532
53	2436
53	2063
53	2715
53	2596
53	2438
53	2414
53	2714
53	2660
53	2424
53	2636
53	2732
53	2706
53	2720
53	2623
53	2419
53	2420
53	2366
53	2467
53	2742
53	2741
53	2661
53	2595
53	2589
53	2518
53	2749
53	2386
53	2614
53	2514
53	2578
53	2357
53	2680
53	2642
53	2647
53	2711
53	2561
53	2725
53	2726
53	2746
53	2461
53	2740
53	2739
53	2700
53	2616
53	2004
53	2705
53	2522
53	2292
53	2041
53	2648
53	2480
53	2704
53	2289
53	2528
53	2734
53	2729
53	2492
53	2708
53	2395
53	2735
53	2659
53	2634
53	2638
53	2699
53	2591
53	2743
53	2722
53	2590
53	2702
53	2738
95	4767
95	4189
95	4697
95	4764
95	4570
95	4825
95	4400
95	4689
95	4471
95	4487
95	4673
95	4833
95	4824
95	4362
95	4769
95	4800
95	4798
95	4834
95	4507
95	4722
95	4578
95	4566
95	4624
95	4699
95	4779
95	4671
95	4807
95	4841
95	4632
95	3584
95	4521
95	4709
95	4803
95	4826
95	4185
95	4761
95	4670
95	4713
95	4587
95	4812
95	4618
95	4687
95	4552
95	3813
95	4802
95	4567
95	4765
95	4783
95	4401
95	4804
95	4797
95	4617
95	4743
95	4827
95	4420
95	4770
95	4282
95	4849
95	4741
95	4690
95	4777
95	4465
95	4823
95	4720
95	4738
95	4705
95	4848
95	4768
95	4602
95	4815
95	4012
95	4395
95	4844
95	4734
95	4231
95	4788
95	4830
95	4811
95	4814
95	4560
95	4794
95	4822
95	4575
95	4731
95	4434
95	4786
95	4820
95	4622
95	4796
95	4806
95	4839
95	4755
95	4378
95	4668
95	4838
95	4790
95	4821
95	4576
95	4828
95	4775
92	4472
92	4672
92	4666
92	4189
92	4607
92	4585
92	4697
92	4570
92	3987
92	4400
92	4678
92	4689
92	4377
92	4471
92	4487
92	4601
92	4659
92	4673
92	4362
92	4507
92	4614
92	4623
92	4619
92	4578
92	4566
92	4624
92	4699
92	4256
92	3656
92	4686
92	4581
92	4671
92	4461
92	3702
92	4538
92	4610
92	4632
92	4137
92	3584
92	4499
92	4521
92	4404
92	4475
92	4534
92	4185
92	4670
92	4679
92	4587
92	4618
92	4687
92	4552
92	3671
92	3813
92	4674
92	4477
92	4519
92	4567
92	4683
92	4497
92	4476
92	4401
92	4633
92	4421
92	4652
92	4675
92	4617
92	4420
92	4282
92	4525
92	4435
92	4690
92	4465
92	4621
92	4294
92	4602
92	4012
92	4395
92	4231
92	4560
92	4575
92	4676
92	4501
92	4603
92	4660
92	4434
92	4639
92	4682
92	4622
92	4145
92	4616
92	3890
92	4642
92	4378
92	4451
92	4668
92	4695
92	4161
92	4491
92	4576
92	4657
91	4538
91	4519
91	4642
91	4582
91	4189
91	4610
91	4607
91	4578
91	4575
91	3987
91	4616
91	4585
91	4400
91	4377
91	4627
91	4497
91	4362
91	4533
91	4633
91	4625
91	4028
91	4256
91	3656
91	4208
91	4624
91	3702
91	4159
91	4451
91	4137
91	3584
91	4601
91	4619
91	4404
91	4185
91	4620
91	4024
91	4615
91	3671
91	4465
91	3813
91	4581
91	4534
91	4401
91	4632
91	4487
91	3971
91	4559
91	4421
91	4614
91	4623
91	4420
91	4282
91	4521
91	4461
91	4560
91	4639
91	4567
91	4555
91	4566
91	4435
91	4294
91	4491
91	4012
91	4482
91	4375
91	4471
91	4395
91	4472
91	4499
91	4477
91	4231
91	4225
91	4568
91	4476
91	4525
91	4576
91	4507
91	4501
91	4570
91	4434
91	4548
91	4145
91	4339
91	4587
91	3744
91	4626
91	4064
91	3890
91	4644
91	4378
91	4617
91	4596
91	4621
91	4475
91	4161
91	4618
91	4552
91	4602
91	4603
91	4622
29	1486
29	1292
29	1528
29	1517
29	1521
29	1531
29	1269
29	1543
29	1482
29	1374
29	900
29	1403
29	1375
29	1339
29	1119
29	1548
29	1418
29	1549
29	1420
29	1311
29	1376
29	1379
29	1283
29	1135
29	1140
29	1407
29	1365
29	1331
29	1483
29	1533
29	1478
29	1502
29	1544
29	1542
29	1387
29	1256
29	982
29	1006
29	1501
29	906
29	1512
29	1317
29	1536
29	1529
29	1523
29	1425
29	1447
29	1255
29	1316
29	1538
29	1518
29	1050
29	1539
29	1504
29	1455
29	1287
29	1522
29	1079
29	1429
29	1465
29	1373
29	753
29	1273
29	1332
29	1243
29	1435
29	1462
29	1424
29	1535
29	1217
29	1352
29	383
29	1547
29	1463
29	1476
29	1514
29	1388
29	1021
29	1524
29	1133
29	1441
29	1342
29	885
29	1060
29	1262
29	797
29	1520
29	1473
29	373
29	1319
29	1511
29	1519
29	1541
29	1445
29	1516
29	1534
29	1438
29	1434
29	1390
29	1017
6	317
6	318
6	239
6	128
6	370
6	308
6	231
6	262
6	241
6	112
6	331
6	391
6	315
6	358
6	196
6	376
6	48
6	367
6	372
6	323
6	288
6	212
6	237
6	389
6	55
6	283
6	266
6	352
6	395
6	341
6	347
6	244
6	104
6	89
6	281
6	77
6	349
6	61
6	387
6	324
6	116
6	375
6	398
6	343
6	361
6	178
6	56
6	359
6	339
6	336
6	215
6	392
6	154
6	380
6	72
6	230
6	87
6	321
6	342
6	383
6	247
6	369
6	260
6	210
6	217
6	243
6	322
6	365
6	275
6	316
6	396
6	292
6	332
6	384
6	294
6	364
6	393
6	337
6	301
6	19
6	287
6	366
6	101
6	227
6	261
6	293
6	335
6	265
6	177
6	356
6	360
6	373
6	157
6	327
6	355
6	174
6	379
6	400
6	285
6	108
93	4742
93	4666
93	4189
93	4697
93	4570
93	3987
93	4400
93	4689
93	4377
93	4471
93	4724
93	4487
93	4601
93	4673
93	4362
93	4507
93	4623
93	4722
93	4727
93	4578
93	4703
93	4566
93	4624
93	4699
93	3656
93	4671
93	4461
93	4708
93	4538
93	4610
93	4632
93	4137
93	3584
93	4726
93	4499
93	4521
93	4709
93	4475
93	4534
93	4185
93	4670
93	4713
93	4679
93	4587
93	4618
93	4687
93	4552
93	3813
93	4477
93	4567
93	4711
93	4497
93	4476
93	4401
93	4701
93	4652
93	4617
93	4743
93	4420
93	4282
93	4525
93	4741
93	4690
93	4719
93	4750
93	4465
93	4621
93	4720
93	4749
93	4738
93	4705
93	4294
93	4602
93	4012
93	4395
93	4716
93	4734
93	4231
93	4560
93	4704
93	4575
93	4676
93	4747
93	4731
93	4501
93	4434
93	4682
93	4622
93	4145
93	4616
93	4642
93	4378
93	4451
93	4668
93	4161
93	4729
93	4491
93	4576
93	4746
93	4717
49	2480
49	2414
49	2507
49	2501
49	2372
49	2419
49	2498
49	2541
49	2520
49	2436
49	2395
49	2325
49	2468
49	2347
49	1972
49	2424
49	2508
49	1778
49	2529
49	2533
49	2467
49	2488
49	1140
49	2320
49	2063
49	1664
49	2227
49	2018
49	2461
49	2516
49	2518
49	2311
49	2526
49	2531
49	2458
49	2528
49	2517
49	2417
49	2403
49	2408
49	2435
49	2503
49	1885
49	2274
49	2455
49	2407
49	2546
49	2243
49	2492
49	2304
49	2357
49	2545
49	2438
49	2532
49	2432
49	2439
49	2386
49	2538
49	2509
49	2470
49	2497
49	1891
49	2316
49	2004
49	2366
49	2521
49	2340
49	2522
49	2292
49	2346
49	2041
49	2086
49	2289
49	2420
49	2343
49	2494
49	2493
49	2530
49	2230
49	2466
49	2527
49	2535
49	2514
49	2035
49	2369
49	2249
49	2539
49	2397
49	2079
49	2446
49	1563
49	2537
49	2257
49	1971
49	2302
49	2515
49	2387
49	2511
49	2489
49	2123
90	4532
90	4538
90	4519
90	4574
90	4550
90	4582
90	4189
90	4578
90	4575
90	3987
90	4585
90	4400
90	4522
90	4377
90	4497
90	4362
90	4492
90	4533
90	4028
90	4256
90	3656
90	4208
90	3702
90	4159
90	4597
90	4451
90	4137
90	3584
90	4429
90	4544
90	4404
90	4185
90	4024
90	3671
90	4465
90	3813
90	3947
90	4581
90	4030
90	4534
90	4401
90	4487
90	3971
90	4559
90	4421
90	4577
90	4420
90	4282
90	4586
90	4302
90	4521
90	4461
90	4560
90	4553
90	4588
90	4567
90	4555
90	4566
90	4435
90	4294
90	4491
90	4012
90	4482
90	4583
90	4375
90	4471
90	4395
90	4472
90	4354
90	4499
90	4463
90	4477
90	4231
90	4225
90	4572
90	4568
90	4476
90	4546
90	4525
90	4576
90	4507
90	4501
90	4570
90	4434
90	4548
90	4145
90	4339
90	4587
90	3744
90	4591
90	4064
90	3890
90	4378
90	4596
90	4569
90	4475
90	4161
90	4112
90	4552
90	4293
96	4765
96	4800
96	4833
96	4798
96	4400
96	4673
96	4709
96	4471
96	4487
96	4875
96	4755
96	4826
96	4362
96	4699
96	4507
96	4815
96	4566
96	4896
96	4844
96	4825
96	4814
96	4731
96	4632
96	4867
96	3584
96	4670
96	4786
96	4521
96	4854
96	4185
96	4807
96	4587
96	4618
96	4552
96	4783
96	4567
96	4864
96	4865
96	4777
96	4668
96	4823
96	4841
96	4401
96	4770
96	4764
96	4617
96	4848
96	4282
96	4874
96	4812
96	4687
96	4465
96	4876
96	4885
96	4720
96	4743
96	4870
96	4713
96	4884
96	4830
96	4827
96	4868
96	4877
96	4767
96	4602
96	4738
96	4012
96	4790
96	4395
96	4697
96	4788
96	4231
96	4869
96	4769
96	4560
96	4689
96	4806
96	4883
96	4824
96	4855
96	4434
96	4622
96	4878
96	4820
96	4899
96	4811
96	4881
96	4768
96	4378
96	4889
96	4802
96	4887
96	4862
96	4838
96	4576
96	4897
96	4894
96	4880
96	4734
96	4690
65	3043
65	3237
65	3137
65	3341
65	3347
65	3231
65	3299
65	3050
65	3306
65	3334
65	3039
65	3277
65	3212
65	3055
65	2516
65	3323
65	3313
65	3223
65	2981
65	3007
65	3192
65	3274
65	3309
65	3109
65	3031
65	3092
65	3330
65	1140
65	3217
65	2436
65	2903
65	2912
65	3345
65	3303
65	3304
65	3075
65	3226
65	3327
65	3273
65	3344
65	3271
65	3348
65	2734
65	3315
65	3233
65	3292
65	3339
65	3300
65	3321
65	3320
65	3261
65	2828
65	3337
65	3138
65	3180
65	3187
65	2954
65	3294
65	3244
65	2775
65	3179
65	3302
65	3185
65	3288
65	2625
65	3314
65	3189
65	3239
65	3308
65	3298
65	3155
65	3267
65	3269
65	2811
65	3346
65	3307
65	3216
65	3164
65	3224
65	3283
65	2623
65	3157
65	2963
65	3340
65	3349
65	3218
65	3332
65	3312
65	3136
65	3301
65	2865
65	3265
65	3153
65	3325
65	3276
65	3316
65	3146
65	2948
65	3053
65	3126
26	1373
26	1292
26	1089
26	1269
26	1381
26	900
26	1100
26	1317
26	1361
26	1272
26	1119
26	1396
26	1116
26	691
26	1249
26	1359
26	1274
26	1283
26	1135
26	1351
26	729
26	1140
26	1379
26	1271
26	1210
26	1010
26	1345
26	1358
26	1390
26	1376
26	1307
26	1267
26	1256
26	982
26	1364
26	1389
26	1006
26	906
26	1354
26	1352
26	1225
26	1371
26	1320
26	1255
26	1342
26	1375
26	1050
26	1218
26	1168
26	1286
26	1287
26	501
26	1079
26	704
26	1319
26	1353
26	1331
26	1112
26	753
26	1273
26	1311
26	1243
26	904
26	1115
26	1366
26	1217
26	1387
26	712
26	649
26	383
26	1344
26	1327
26	1382
26	1021
26	1332
26	1133
26	1009
26	885
26	1277
26	1026
26	1383
26	1060
26	1262
26	1374
26	1339
26	1365
26	797
26	1153
26	373
26	1395
26	1323
26	1322
26	1314
26	1309
26	1356
26	1318
26	1388
26	1316
26	927
26	1017
88	4189
88	3987
88	4365
88	4400
88	4305
88	4450
88	4416
88	4377
88	4497
88	3856
88	4362
88	4492
88	4458
88	4368
88	4028
88	4256
88	3656
88	4466
88	4208
88	3702
88	4159
88	4500
88	4451
88	4137
88	4454
88	3584
88	4429
88	4496
88	4410
88	4404
88	4185
88	4397
88	4390
88	4024
88	4470
88	4488
88	4457
88	3671
88	4465
88	3813
88	3947
88	4253
88	4030
88	4401
88	4487
88	3971
88	4421
88	4427
88	4420
88	4282
88	4302
88	4306
88	4461
88	4269
88	2828
88	4494
88	4459
88	4483
88	4435
88	4294
88	4491
88	4012
88	4482
88	4375
88	4471
88	4395
88	4472
88	4354
88	4499
88	4463
88	4477
88	4231
88	4225
88	4310
88	4445
88	4476
88	4455
88	4489
88	4384
88	4467
88	4434
88	4145
88	4339
88	3744
88	4064
88	3890
88	3988
88	4378
88	4475
88	4161
88	4485
88	4372
88	3776
88	4490
88	4469
88	4112
88	4272
88	4361
88	4293
88	4238
85	4345
85	4010
85	4233
85	4098
85	4189
85	4320
85	3987
85	4268
85	4342
85	4283
85	4206
85	4294
85	3856
85	4272
85	4312
85	4053
85	4276
85	4326
85	4073
85	4339
85	4341
85	4236
85	4028
85	4256
85	3656
85	3659
85	3467
85	4208
85	4331
85	4308
85	3702
85	4285
85	4159
85	3849
85	4188
85	4219
85	4137
85	3584
85	4167
85	4301
85	4340
85	4185
85	4306
85	4287
85	4347
85	4024
85	3671
85	4271
85	3813
85	3947
85	4253
85	4030
85	4337
85	4288
85	3971
85	4264
85	4310
85	4330
85	4186
85	4131
85	3986
85	2828
85	4344
85	3926
85	3982
85	4315
85	4293
85	4012
85	3830
85	4114
85	4248
85	4269
85	4231
85	4225
85	4350
85	4305
85	4196
85	4318
85	4100
85	4229
85	4034
85	3866
85	4282
85	4316
85	4145
85	3744
85	4064
85	3890
85	3988
85	4314
85	4349
85	4334
85	4161
85	4302
85	4182
85	3776
85	4112
85	4307
85	4194
85	4238
73	3578
73	3724
73	3583
73	3680
73	3590
73	3468
73	3510
73	3665
73	3562
73	3667
73	3007
73	3657
73	3109
73	3692
73	3467
73	3609
73	3600
73	2436
73	3315
73	3617
73	3746
73	3693
73	3645
73	3584
73	3679
73	3689
73	3478
73	3721
73	3597
73	3684
73	3313
73	3735
73	3364
73	3642
73	3570
73	3728
73	3653
73	3552
73	3507
73	3595
73	3700
73	3618
73	3732
73	3601
73	3545
73	3443
73	3733
73	3706
73	3344
73	3748
73	3646
73	3540
73	3674
73	3655
73	3736
73	3640
73	3702
73	2828
73	3588
73	3187
73	3747
73	3705
73	3690
73	3715
73	3599
73	3528
73	3744
73	3501
73	3491
73	3656
73	3465
73	3511
73	3716
73	3720
73	3659
73	3616
73	3671
73	3707
73	3683
73	3711
73	3696
73	3537
73	3741
73	3643
73	3698
73	3136
73	3625
73	3694
73	3539
73	3742
73	3686
73	3591
73	3403
73	3713
73	3615
73	3664
73	3547
73	3712
73	3718
73	3373
3	47
3	147
3	154
3	153
3	40
3	128
3	165
3	112
3	62
3	103
3	212
3	10
3	175
3	14
3	54
3	192
3	22
3	44
3	199
3	210
3	214
3	161
3	172
3	247
3	17
3	48
3	157
3	215
3	132
3	178
3	1
3	139
3	230
3	55
3	158
3	196
3	206
3	173
3	104
3	89
3	45
3	77
3	61
3	156
3	198
3	116
3	226
3	122
3	74
3	208
3	225
3	56
3	25
3	241
3	166
3	250
3	72
3	4
3	243
3	120
3	87
3	236
3	159
3	167
3	231
3	227
3	244
3	187
3	81
3	239
3	174
3	203
3	217
3	211
3	248
3	242
3	11
3	233
3	19
3	232
3	237
3	49
3	57
3	220
3	101
3	142
3	28
3	177
3	216
3	197
3	90
3	7
3	6
3	229
3	221
3	102
3	146
3	63
3	222
3	108
41	1927
41	1996
41	1666
41	2124
41	2070
41	2035
41	2116
41	1591
41	2137
41	2150
41	2041
41	1995
41	1943
41	2097
41	1778
41	1135
41	1140
41	1407
41	1365
41	1773
41	1664
41	2090
41	1771
41	2014
41	2016
41	2104
41	2022
41	1938
41	1317
41	2076
41	2094
41	2103
41	2023
41	1997
41	1447
41	1879
41	2148
41	1885
41	2004
41	2085
41	1894
41	2128
41	2129
41	1551
41	2032
41	1808
41	2006
41	1929
41	1429
41	2009
41	2003
41	2063
41	2131
41	1577
41	2062
41	2079
41	1243
41	2086
41	1932
41	1891
41	1970
41	2118
41	2067
41	1972
41	2147
41	1963
41	2052
41	2145
41	1957
41	2134
41	2105
